,vacancy,spec_name_vac,id_empl,skill
13897,43506095,HR manager,1755416,Рекрутмент
13898,43506095,HR manager,1755416,Управление персоналом
13899,43506095,HR manager,1755416,Развитие персонала
13900,43506135,Ведущий специалист отдела кадрового администрирования,35983,Учет кадров
13901,43506673,Инженер по работе с поставщиками,72461,Автомобильная промышленность
13902,43506673,Инженер по работе с поставщиками,72461,Инженер
13903,43506673,Инженер по работе с поставщиками,72461,Контроль качества
13904,43506700,HR-специалист,1555487,Рекрутмент
13905,43506700,HR-специалист,1555487,Управление персоналом
13906,43506700,HR-специалист,1555487,Учет кадров
13907,43506700,HR-специалист,1555487,Тренинги
13908,43506700,HR-специалист,1555487,Развитие персонала
13909,43506926,Менеджер по логистике (междугородние перевозки),29413,"Начальный уровень, Мало опыта"
13910,43506926,Менеджер по логистике (междугородние перевозки),29413,Автоперевозки
13911,43506926,Менеджер по логистике (междугородние перевозки),29413,Диспетчер
13912,43506926,Менеджер по логистике (междугородние перевозки),29413,Логистика
13913,43507063,Ведущий специалист отдела хозяйственного и коммунального обслуживания,4352,ЖКХ
13914,43507063,Ведущий специалист отдела хозяйственного и коммунального обслуживания,4352,Учет счетов и платежей
13915,43507063,Ведущий специалист отдела хозяйственного и коммунального обслуживания,4352,Другое
13916,43507063,Ведущий специалист отдела хозяйственного и коммунального обслуживания,4352,Первичная документация
13917,43507063,Ведущий специалист отдела хозяйственного и коммунального обслуживания,4352,АХО
13918,43507066,Инженер технолог по производству пены (Тольятти),72461,Производство
13919,43507066,Инженер технолог по производству пены (Тольятти),72461,Химическая промышленность
13920,43507066,Инженер технолог по производству пены (Тольятти),72461,Автомобильная промышленность
13921,43507066,Инженер технолог по производству пены (Тольятти),72461,Технолог
13922,43507394,Инженер по оборудованию производства пены,72461,Производство
13923,43507394,Инженер по оборудованию производства пены,72461,Химическая промышленность
13924,43507394,Инженер по оборудованию производства пены,72461,Автомобильная промышленность
13925,43507394,Инженер по оборудованию производства пены,72461,Инженер
13926,43507647,Инженер-химик,72461,Химическая промышленность
13927,43507647,Инженер-химик,72461,Автомобильная промышленность
13928,43507647,Инженер-химик,72461,Инженер
13929,43507647,Инженер-химик,72461,Технолог
13930,43507651,Инженер-химик,72461,Химическая промышленность
13931,43507651,Инженер-химик,72461,Автомобильная промышленность
13932,43507651,Инженер-химик,72461,Инженер
13933,43507651,Инженер-химик,72461,Технолог
13934,43508155,Офис-менеджер,1441214,Управляющий офисом (Оffice manager)
13935,43508155,Офис-менеджер,1441214,Персональный ассистент
13936,43508155,Офис-менеджер,1441214,Делопроизводство
13937,43508155,Офис-менеджер,1441214,Секретарь
13938,43508155,Офис-менеджер,1441214,Администратор баз данных
13939,43508218,Менеджер по логистике,4361360,Морские/Речные перевозки
13940,43508218,Менеджер по логистике,4361360,Автоперевозки
13941,43508218,Менеджер по логистике,4361360,Диспетчер
13942,43508218,Менеджер по логистике,4361360,ВЭД
13943,43508218,Менеджер по логистике,4361360,Железнодорожные перевозки
13944,43508218,Менеджер по логистике,4361360,Логистика
13945,43508816,SMM-менеджер,5299075,Производство рекламы
13946,43508816,SMM-менеджер,5299075,Управление маркетингом
13947,43508816,SMM-менеджер,5299075,Below The Line (BTL)
13948,43508816,SMM-менеджер,5299075,"PR, Маркетинговые коммуникации"
13949,43508816,SMM-менеджер,5299075,Аналитик
13950,43509055,Сварщик,43877,Сварщик
13951,43509055,Сварщик,43877,Рабочие строительных специальностей
13952,43510868,Менеджер по закупкам,5316820,Автозапчасти
13953,43511652,Инженер-сметчик (в г. Ульяновск),2532990,Тендеры
13954,43511652,Инженер-сметчик (в г. Ульяновск),2532990,Инженер
13955,43511652,Инженер-сметчик (в г. Ульяновск),2532990,"Проектирование, Архитектура"
13956,43511652,Инженер-сметчик (в г. Ульяновск),2532990,Расчет себестоимости
13957,43511652,Инженер-сметчик (в г. Ульяновск),2532990,Экономист
13958,43515227,Инженер строительного контроля,3867345,Строительство
13959,43515227,Инженер строительного контроля,3867345,Инженер
13960,43515245,"Специалист по подбору персонала (г. Ялта, республика Крым)",1659845,Рекрутмент
13961,43515331,"Инженер/Мастер по ремонту телефонов, ноутбуков",5087434,Сервисный инженер
13962,43515355,Менеджер по продажам,2623513,Автоперевозки
13963,43515355,Менеджер по продажам,2623513,Другое
13964,43515355,Менеджер по продажам,2623513,Логистика
13965,43515475,Инженер технической поддержки,4371238,"Начальный уровень, Мало опыта"
13966,43515475,Инженер технической поддержки,4371238,Инженер
13967,43515475,Инженер технической поддержки,4371238,"Поддержка, Helpdesk"
13968,43515475,Инженер технической поддержки,4371238,Сервисный инженер
13969,43515475,Инженер технической поддержки,4371238,Инсталляция и настройка оборудования
13970,43515595,Специалист по охране труда,3469430,Эксплуатация
13971,43515595,Специалист по охране труда,3469430,Инженер
13972,43515595,Специалист по охране труда,3469430,Эколог
13973,43515595,Специалист по охране труда,3469430,Охрана труда
13974,43515915,Специалист call-центра,80,"Продажи по телефону, Телемаркетинг"
13975,43516038,Категорийный менеджер,220594,Продукты питания
13976,43516038,Категорийный менеджер,220594,"FMCG, Товары народного потребления"
13977,43516038,Категорийный менеджер,220594,Управление закупками
13978,43516292,Оператор станков с ЧПУ,2952610,Машиностроение
13979,43516292,Оператор станков с ЧПУ,2952610,Инженер
13980,43516292,Оператор станков с ЧПУ,2952610,Наладчик
13981,43516292,Оператор станков с ЧПУ,2952610,Оператор станков
13982,43516461,HR-специалист,721946,Рекрутмент
13983,43516461,HR-специалист,721946,Управление персоналом
13984,43516461,HR-специалист,721946,Тренинги
13985,43516461,HR-специалист,721946,Развитие персонала
13986,43516534,Инженер строительного контроля,4019586,Строительство
13987,43516534,Инженер строительного контроля,4019586,Инженер
13988,43516534,Инженер строительного контроля,4019586,Прораб
13989,43516534,Инженер строительного контроля,4019586,"Начальный уровень, Мало опыта"
13990,43516841,Менеджер по работе с клиентами сайт ProГородСамара,1018213,Дилерские сети
13991,43516841,Менеджер по работе с клиентами сайт ProГородСамара,1018213,Дистрибуция
13992,43516841,Менеджер по работе с клиентами сайт ProГородСамара,1018213,Менеджер по работе с клиентами
13993,43516841,Менеджер по работе с клиентами сайт ProГородСамара,1018213,Торговые сети
13994,43516841,Менеджер по работе с клиентами сайт ProГородСамара,1018213,Менеджер по работе с клиентами
13995,43517045,Менеджер отдела продаж (г. Самара),71025,"FMCG, Товары народного потребления"
13996,43517045,Менеджер отдела продаж (г. Самара),71025,Дистрибуция
13997,43517045,Менеджер отдела продаж (г. Самара),71025,Прямые продажи
13998,43517045,Менеджер отдела продаж (г. Самара),71025,Оптовая торговля
13999,43517045,Менеджер отдела продаж (г. Самара),71025,Торговые сети
14000,43517494,Тренинг-менеджер,208189,Тренинги
14001,43517494,Тренинг-менеджер,208189,Развитие персонала
14002,43517522,Инженер-химик,49594,Химическая промышленность
14003,43517522,Инженер-химик,49594,Металлургия
14004,43517591,Менеджер по активным продажам,208189,"ГСМ, нефть, бензин"
14005,43517591,Менеджер по активным продажам,208189,Цветные металлы
14006,43517591,Менеджер по активным продажам,208189,"Автомобили, Запчасти"
14007,43517591,Менеджер по активным продажам,208189,"Станки, тяжелое оборудование"
14008,43517591,Менеджер по активным продажам,208189,Металлопрокат
14009,43517790,Сварщик на полуавтомат,1648566,Машиностроение
14010,43517790,Сварщик на полуавтомат,1648566,Сварщик
14011,43517812,Менеджер по снабжению,40714,Продукты питания
14012,43517812,Менеджер по снабжению,40714,"FMCG, Товары народного потребления"
14013,43517812,Менеджер по снабжению,40714,"Начальный уровень, Мало опыта"
14014,43517812,Менеджер по снабжению,40714,Управление закупками
14015,43518522,Специалист по товарным запасам,1942336,Складское хозяйство
14016,43518729,Ведущий менеджер по персоналу,414,Учет кадров
14017,43519142,Менеджер-оператор,3863207,ЖКХ
14018,43519142,Менеджер-оператор,3863207,Исследования рынка
14019,43519142,Менеджер-оператор,3863207,Организационное консультирование
14020,43519142,Менеджер-оператор,3863207,Менеджер по работе с клиентами
14021,43519142,Менеджер-оператор,3863207,Сантехника
14022,43519142,Менеджер-оператор,3863207,Сотрудник call-центра
14023,43519315,Инженер систем связи,4352623,"Программирование, Разработка"
14024,43519315,Инженер систем связи,4352623,Сетевые технологии
14025,43519315,Инженер систем связи,4352623,Сервисный инженер
14026,43519315,Инженер систем связи,4352623,Менеджер по сервису - сетевые и телекоммуникационные технологии
14027,43519315,Инженер систем связи,4352623,Инсталляция и настройка оборудования
14028,43519974,Менеджер по продажам,533,"Телекоммуникации, Сетевые решения"
14029,43519974,Менеджер по продажам,533,Розничная торговля
14030,43519974,Менеджер по продажам,533,Прямые продажи
14031,43519974,Менеджер по продажам,533,Менеджер по работе с клиентами
14032,43519974,Менеджер по продажам,533,"Начальный уровень, Мало опыта"
14033,43519974,Менеджер по продажам,533,Продавец в магазине
14034,43520197,Менеджер по продажам оборудования,1365876,Прямые продажи
14035,43520197,Менеджер по продажам оборудования,1365876,Оптовая торговля
14036,43520581,Менеджер по оптовым продажам,1365876,Прямые продажи
14037,43520581,Менеджер по оптовым продажам,1365876,Управление продажами
14038,43520796,Ведущий инженер-инспектор инспекции по безопасности полетов,4352623,Авиаперевозки
14039,43520796,Ведущий инженер-инспектор инспекции по безопасности полетов,4352623,Гражданская авиация
14040,43520796,Ведущий инженер-инспектор инспекции по безопасности полетов,4352623,Бизнес-авиация
14041,43520796,Ведущий инженер-инспектор инспекции по безопасности полетов,4352623,Другое
14042,43520796,Ведущий инженер-инспектор инспекции по безопасности полетов,4352623,Инженер
14043,43520879,Веб программист \ Web developer,3133610,"Программирование, Разработка"
14044,43520879,Веб программист \ Web developer,3133610,Сетевые технологии
14045,43520879,Веб программист \ Web developer,3133610,Тестирование
14046,43520955,Инженер ПТО (помощник инженера ПТО),2362626,Строительство
14047,43520955,Инженер ПТО (помощник инженера ПТО),2362626,Инженер
14048,43521317,Менеджер по работе с рекламациями,30151,Электротехническое оборудование/светотехника
14049,43521317,Менеджер по работе с рекламациями,30151,Управление закупками
14050,43521317,Менеджер по работе с рекламациями,30151,Складское хозяйство
14051,43521317,Менеджер по работе с рекламациями,30151,ВЭД
14052,43521317,Менеджер по работе с рекламациями,30151,Логистика
14053,43521317,Менеджер по работе с рекламациями,30151,"Закупки, Снабжение"
14054,43521554,Младший воспитатель/помощник воспитателя,5064406,Другое
14055,43521556,Инженер-наладчик / техник ОПС,1164592,Нефть
14056,43521556,Инженер-наладчик / техник ОПС,1164592,Газ
14057,43521556,Инженер-наладчик / техник ОПС,1164592,Инженер
14058,43521556,Инженер-наладчик / техник ОПС,1164592,Наладчик
14059,43521556,Инженер-наладчик / техник ОПС,1164592,Электрик
14060,43521556,Инженер-наладчик / техник ОПС,1164592,Инженер
14061,43521780,Инженер-технолог (программист по механической обработке с ЧПУ),2558916,Металлургия
14062,43522421,Старший специалист по рассмотрению претензий на английском языке,3529,Внутренние операции (Back Office)
14063,43522421,Старший специалист по рассмотрению претензий на английском языке,3529,ОПЕРУ
14064,43522421,Старший специалист по рассмотрению претензий на английском языке,3529,Коммерческий банк
14065,43522986,Инженер ПТО в Находку,1252435,Строительство
14066,43523034,Специалист по тенедрам,4163566,"Консалтинг, Аутсорсинг"
14067,43523034,Специалист по тенедрам,4163566,Интернет
14068,43523037,Ведущий HR менеджер,1351018,Рекрутмент
14069,43523037,Ведущий HR менеджер,1351018,Управление персоналом
14070,43523037,Ведущий HR менеджер,1351018,Развитие персонала
14071,43523176,SEO-оптимизатор,45999,Оптимизация сайта (SEO)
14072,43523412,"Инженер-проектировщик систем отопления, вентиляции и кондиционирования",4727680,"Отопление, вентиляция и кондиционирование"
14073,43523412,"Инженер-проектировщик систем отопления, вентиляции и кондиционирования",4727680,Водоснабжение и канализация
14074,43523412,"Инженер-проектировщик систем отопления, вентиляции и кондиционирования",4727680,Инженер
14075,43523412,"Инженер-проектировщик систем отопления, вентиляции и кондиционирования",4727680,"Проектирование, Архитектура"
14076,43523597,Копирайтер,2689675,Верстальщик
14077,43523597,Копирайтер,2689675,Копирайтер
14078,43523633,Старший специалист по охране труда и промышленной безопасности,4925,Машиностроение
14079,43523633,Старший специалист по охране труда и промышленной безопасности,4925,Автомобильная промышленность
14080,43523633,Старший специалист по охране труда и промышленной безопасности,4925,Металлургия
14081,43523633,Старший специалист по охране труда и промышленной безопасности,4925,Охрана труда
14082,43523633,Старший специалист по охране труда и промышленной безопасности,4925,Сельхозпроизводство
14083,43523917,Инженер отдела снабжения,3184842,Управление закупками
14084,43523990,Инженер-проектировщик систем электроснабжения,3372177,Строительство
14085,43523990,Инженер-проектировщик систем электроснабжения,3372177,Инженер
14086,43523990,Инженер-проектировщик систем электроснабжения,3372177,Управление проектами
14087,43523990,Инженер-проектировщик систем электроснабжения,3372177,"Проектирование, Архитектура"
14088,43523990,Инженер-проектировщик систем электроснабжения,3372177,Электроэнергетика
14089,43524392,Специалист отдела страхования грузов,95579,Комплексное страхование юридических лиц
14090,43524448,Инженер по строительству БС,124,Строительство
14091,43524448,Инженер по строительству БС,124,Инженер
14092,43524448,Инженер по строительству БС,124,Телекоммуникации
14093,43525249,Менеджер по работе с клиентами,2803906,Пожарная безопасность
14094,43525650,Сварщик на полуавтомат,4435908,Сварщик
14095,43525970,Программист 1C,972526,"Программирование, Разработка"
14096,43525970,Программист 1C,972526,Системная интеграция
14097,43525970,Программист 1C,972526,Системы управления предприятием (ERP)
14098,43525970,Программист 1C,972526,Инженер
14099,43525970,Программист 1C,972526,CRM системы
14100,43526059,Системный администратор,4094801,"Программирование, Разработка"
14101,43526059,Системный администратор,4094801,Сетевые технологии
14102,43526059,Системный администратор,4094801,Системный администратор
14103,43526059,Системный администратор,4094801,Интернет
14104,43526094,Менеджер по торговле,154100,Розничная торговля
14105,43526094,Менеджер по торговле,154100,Управление продажами
14106,43526094,Менеджер по торговле,154100,Продукты питания
14107,43526094,Менеджер по торговле,154100,Торговые сети
14108,43526149,Менеджер по маркетплейсам,120411,Копирайтер
14109,43526149,Менеджер по маркетплейсам,120411,Аналитик
14110,43526149,Менеджер по маркетплейсам,120411,Интернет-маркетинг
14111,43526335,Начинающий специалист,4934,"Информационные технологии, Интернет, Мультимедиа"
14112,43526335,Начинающий специалист,4934,Продажи
14113,43526335,Начинающий специалист,4934,Розничная торговля
14114,43526335,Начинающий специалист,4934,"Начальный уровень, Мало опыта"
14115,43526335,Начинающий специалист,4934,Торговые сети
14116,43526335,Начинающий специалист,4934,Продавец в магазине
14117,43526548,Инженер сметного отдела,2898459,Инженер
14118,43526548,Инженер сметного отдела,2898459,Инженер
14119,43526753,Специалист отдела закупок и логистики,3114311,"Начальный уровень, Мало опыта"
14120,43526895,Менеджер по работе с компаниями-партнерами (партнёрами центра Яндекс.Такси),1740,Другое
14121,43527152,BIM-координатор (ГИП / Главный инженер проекта),4245456,Инженер
14122,43527152,BIM-координатор (ГИП / Главный инженер проекта),4245456,"Проектирование, Архитектура"
14123,43527826,Инженер по организации и нормированию труда 2 категории,876499,"Экономика, Менеджмент"
14124,43527826,Инженер по организации и нормированию труда 2 категории,876499,Экономист
14125,43528003,Преподаватель русского языка,1122462,Гуманитарные науки
14126,43528003,Преподаватель русского языка,1122462,Языки
14127,43528003,Преподаватель русского языка,1122462,Преподавание
14128,43528510,Инженер-технолог (1 категории),730158,Авиационная промышленность
14129,43528510,Инженер-технолог (1 категории),730158,Технолог
14130,43528901,Руководитель группы менеджеров вводных уроков,3845543,"Программирование, Разработка"
14131,43528901,Руководитель группы менеджеров вводных уроков,3845543,Продажи
14132,43528901,Руководитель группы менеджеров вводных уроков,3845543,Управление продажами
14133,43529079,Менеджер по сопровождению продаж,208189,Металлургия
14134,43529378,"Специалист по заказу и приемке товара (Самара, Водников, 28)",1942336,Розничная торговля
14135,43529919,Инженер ПТО,1257862,Автоперевозки
14136,43529919,Инженер ПТО,1257862,Логистика
14137,43530571,"Технолог по хлебу (Самара, Ново-Садовая, 106)",1942336,Розничная торговля
14138,43530690,Слесарь-электрик по ремонту электрооборудования,546422,"Электромонтер, Кабельщик"
14139,43530690,Слесарь-электрик по ремонту электрооборудования,546422,Электрик
14140,43530690,Слесарь-электрик по ремонту электрооборудования,546422,Электроэнергетика
14141,43530727,Специалист по работе с клиентами,4299738,Привлечение клиентов
14142,43530727,Специалист по работе с клиентами,4299738,Продажа финансовых продуктов
14143,43530727,Специалист по работе с клиентами,4299738,Менеджер по работе с клиентами
14144,43531679,Учитель математики,1123598,Математика
14145,43531679,Учитель математики,1123598,Преподавание
14146,43531780,"Системный администратор, 1С",557038,Сетевые технологии
14147,43531780,"Системный администратор, 1С",557038,Системный администратор
14148,43531780,"Системный администратор, 1С",557038,Интернет
14149,43531821,Старший специалист по операционной поддержке процессов дистрибуции,3127,Услуги для бизнеса
14150,43531821,Старший специалист по операционной поддержке процессов дистрибуции,3127,Дистрибуция
14151,43532683,Системный администратор,2205741,Сетевые технологии
14152,43532683,Системный администратор,2205741,Системный администратор
14153,43532683,Системный администратор,2205741,Интернет
14154,43532780,Специалист по логистике,5068640,Логистика
14155,43533146,Специалист ввода убытков по ДМС,468,Ввод данных
14156,43533146,Специалист ввода убытков по ДМС,468,"Начальный уровень, Мало опыта"
14157,43533615,Инженер по надзору и ремонту за зданиями и сооружениями 1 категории,699008,Инженер
14158,43533625,Инженер по охране окружающей среды 2 категории,699008,Химическая промышленность
14159,43533625,Инженер по охране окружающей среды 2 категории,699008,Эколог
14160,43533660,Переводчик с английского языка,699008,Последовательный перевод
14161,43533660,Переводчик с английского языка,699008,Письменный перевод
14162,43533660,Переводчик с английского языка,699008,Синхронный перевод
14163,43533755,Ведущий инженер-электрик,93090,Эксплуатация
14164,43533755,Ведущий инженер-электрик,93090,Инженер
14165,43533755,Ведущий инженер-электрик,93090,Инженер
14166,43533956,Junior Разработчик,4181,Банковское ПО
14167,43533956,Junior Разработчик,4181,"Программирование, Разработка"
14168,43533956,Junior Разработчик,4181,Инженер
14169,43533956,Junior Разработчик,4181,"Поддержка, Helpdesk"
14170,43534015,Оператор ЧПУ (токарная группа станков),2630243,"Токарь, Фрезеровщик"
14171,43534015,Оператор ЧПУ (токарная группа станков),2630243,Оператор станков
14172,43534306,Старший инженер по станционному оборудованию,1074286,Мультимедиа
14173,43534306,Старший инженер по станционному оборудованию,1074286,"Сотовые, Беспроводные технологии"
14174,43534306,Старший инженер по станционному оборудованию,1074286,Телекоммуникации
14175,43534306,Старший инженер по станционному оборудованию,1074286,Интернет
14176,43534487,Менеджер по продажам (удаленно),4735269,Продажи
14177,43534850,Механик-Специалист техподдержки,3685037,Химическая промышленность
14178,43534850,Механик-Специалист техподдержки,3685037,Нефтепереработка
14179,43534850,Механик-Специалист техподдержки,3685037,Пищевая промышленность
14180,43534850,Механик-Специалист техподдержки,3685037,Фармацевтическая промышленность
14181,43534850,Механик-Специалист техподдержки,3685037,Сельхозпроизводство
14182,43534850,Механик-Специалист техподдержки,3685037,Химическая продукция
14183,43535000,Специалист технической поддержки СБИС,3177,"Начальный уровень, Мало опыта"
14184,43535000,Специалист технической поддержки СБИС,3177,Системный администратор
14185,43535000,Специалист технической поддержки СБИС,3177,Инженер
14186,43535000,Специалист технической поддержки СБИС,3177,"Поддержка, Helpdesk"
14187,43535332,Офис-менеджер,3177,Управляющий офисом (Оffice manager)
14188,43535479,Логист,4920731,Автоперевозки
14189,43535479,Логист,4920731,Логистика
14190,43535901,Инженер стройконтроля,3114311,Строительство
14191,43535935,Специалист по судопроизводству,935653,Юристы
14192,43535935,Специалист по судопроизводству,935653,Делопроизводство
14193,43535935,Специалист по судопроизводству,935653,Секретарь
14194,43535935,Специалист по судопроизводству,935653,"Начальный уровень, Мало опыта"
14195,43535935,Специалист по судопроизводству,935653,Помощник
14196,43535935,Специалист по судопроизводству,935653,Юрисконсульт
14197,43536177,Инженер-электронщик,41770,"Программирование, Разработка"
14198,43536177,Инженер-электронщик,41770,Инженер
14199,43536177,Инженер-электронщик,41770,Инженер
14200,43536177,Инженер-электронщик,41770,Инженер
14201,43536497,Менеджер/Консультант /продавец/,60772,Розничная торговля
14202,43536497,Менеджер/Консультант /продавец/,60772,Продавец в магазине
14203,43536497,Менеджер/Консультант /продавец/,60772,Продажи
14204,43536612,С# разработчик,885718,"Программирование, Разработка"
14205,43536612,С# разработчик,885718,Системы автоматизированного проектирования
14206,43536615,С# разработчик,885718,"Программирование, Разработка"
14207,43536615,С# разработчик,885718,Системы автоматизированного проектирования
14208,43536657,Ведущий специалист выездного сбора,1049556,Риски: прочие
14209,43536657,Ведущий специалист выездного сбора,1049556,Работа с проблемными заемщиками
14210,43536657,Ведущий специалист выездного сбора,1049556,"Взыскание задолженности, Коллекторская деятельность"
14211,43536657,Ведущий специалист выездного сбора,1049556,"Взыскание задолженности, Коллекторская деятельность"
14212,43536884,Специалист технической поддержки 2 линии (удаленно),1245158,Передача данных и доступ в интернет
14213,43536884,Специалист технической поддержки 2 линии (удаленно),1245158,Банковское ПО
14214,43536884,Специалист технической поддержки 2 линии (удаленно),1245158,"Программирование, Разработка"
14215,43536884,Специалист технической поддержки 2 линии (удаленно),1245158,Системный администратор
14216,43536884,Специалист технической поддержки 2 линии (удаленно),1245158,Администратор баз данных
14217,43536884,Специалист технической поддержки 2 линии (удаленно),1245158,Интернет
14218,43536965,Менеджер по обслуживанию клиентов,15779,"FMCG, Товары народного потребления"
14219,43536965,Менеджер по обслуживанию клиентов,15779,Оптовая торговля
14220,43536965,Менеджер по обслуживанию клиентов,15779,Менеджер по работе с клиентами
14221,43536965,Менеджер по обслуживанию клиентов,15779,Ввод данных
14222,43536965,Менеджер по обслуживанию клиентов,15779,Сотрудник call-центра
14223,43537062,"Ведущий инженер строительного отдела (АС, КЖ, КМ)",241845,Строительство
14224,43537085,Наладчик фрезерных станков с ЧПУ,3000165,Машиностроение
14225,43537222,"Инженер 1 категории строительного отдела (АС, КЖ, КМ)",241845,Строительство
14226,43537377,Сетевой инженер,3127,Сервисный инженер
14227,43537377,Сетевой инженер,3127,Инсталляция и настройка оборудования
14228,43537377,Сетевой инженер,3127,Сетевые технологии
14229,43537377,Сетевой инженер,3127,Системный администратор
14230,43537377,Сетевой инженер,3127,Инженер
14231,43537419,Бизнес-аналитик / Системный аналитик - Creatio Terrasoft,1596152,Системы управления предприятием (ERP)
14232,43537419,Бизнес-аналитик / Системный аналитик - Creatio Terrasoft,1596152,CRM системы
14233,43537419,Бизнес-аналитик / Системный аналитик - Creatio Terrasoft,1596152,Аналитик
14234,43537484,Web-разработчик,1688324,"Программирование, Разработка"
14235,43537484,Web-разработчик,1688324,Инженер
14236,43537484,Web-разработчик,1688324,Web инженер
14237,43537484,Web-разработчик,1688324,Web мастер
14238,43537499,Frontend developer,1615022,"Программирование, Разработка"
14239,43537499,Frontend developer,1615022,Инженер
14240,43537535,Менеджер,2410791,"Технолог, Производство и переработка зерновых"
14241,43537535,Менеджер,2410791,Закупки и снабжение
14242,43537535,Менеджер,2410791,Сельхозпроизводство
14243,43537675,Инженер-испытатель,39616,"Начальный уровень, Мало опыта"
14244,43537675,Инженер-испытатель,39616,Инженер
14245,43537675,Инженер-испытатель,39616,Радиоэлектронная промышленность
14246,43537678,Специалист по оценке автомобилей,1005830,Сервисное обслуживание
14247,43537678,Специалист по оценке автомобилей,1005830,Продажа
14248,43537678,Специалист по оценке автомобилей,1005830,Автострахование
14249,43537678,Специалист по оценке автомобилей,1005830,Эксперт-оценщик
14250,43537750,Специалист отдела учета,4309,"Начальный уровень, Мало опыта"
14251,43538061,Региональный менеджер по продажам,40356,Товары для бизнеса
14252,43538061,Региональный менеджер по продажам,40356,Прямые продажи
14253,43538061,Региональный менеджер по продажам,40356,Оптовая торговля
14254,43538152,Оператор-наладчик станков с ЧПУ,1648566,Машиностроение
14255,43538329,Специалист по подбору персонала,1217313,Рекрутмент
14256,43538329,Специалист по подбору персонала,1217313,"Начальный уровень, Мало опыта"
14257,43538409,Специалист линии психологической поддержки,468,Психология
14258,43538409,Специалист линии психологической поддержки,468,Медицинское страхование
14259,43538409,Специалист линии психологической поддержки,468,Сотрудник call-центра
14260,43538514,Менеджер по поиску коммерческой недвижимости (Самарская область),2222250,Нежилые помещения
14261,43538514,Менеджер по поиску коммерческой недвижимости (Самарская область),2222250,Оценка
14262,43538514,Менеджер по поиску коммерческой недвижимости (Самарская область),2222250,Другое
14263,43538514,Менеджер по поиску коммерческой недвижимости (Самарская область),2222250,Агент
14264,43538514,Менеджер по поиску коммерческой недвижимости (Самарская область),2222250,Управление проектами
14265,43538577,Менеджер по поиску коммерческой недвижимости (Самарская область),2222250,Нежилые помещения
14266,43538577,Менеджер по поиску коммерческой недвижимости (Самарская область),2222250,Оценка
14267,43538577,Менеджер по поиску коммерческой недвижимости (Самарская область),2222250,Другое
14268,43538577,Менеджер по поиску коммерческой недвижимости (Самарская область),2222250,Агент
14269,43538577,Менеджер по поиску коммерческой недвижимости (Самарская область),2222250,Управление проектами
14270,43538662,Менеджер по работе с клиентами / Администратор клиники,2260037,Продажи
14271,43538662,Менеджер по работе с клиентами / Администратор клиники,2260037,Ресепшен
14272,43538662,Менеджер по работе с клиентами / Администратор клиники,2260037,Продажи
14273,43538674,Менеджер (специалист) по продаже полиграфических и упаковочных материалов,600199,Оптовая торговля
14274,43538956,Менеджер по продажам,556036,Авиаперевозки
14275,43538956,Менеджер по продажам,556036,Автоперевозки
14276,43538956,Менеджер по продажам,556036,Железнодорожные перевозки
14277,43538956,Менеджер по продажам,556036,"Транспорт, Логистика"
14278,43538956,Менеджер по продажам,556036,Менеджер по работе с клиентами
14279,43538956,Менеджер по продажам,556036,"Продажи по телефону, Телемаркетинг"
14280,43539371,Главный специалист юридического отдела,5111934,Юристы
14281,43539371,Главный специалист юридического отдела,5111934,Арбитраж
14282,43539371,Главный специалист юридического отдела,5111934,Compliance
14283,43539371,Главный специалист юридического отдела,5111934,"Начальный уровень, Мало опыта"
14284,43539371,Главный специалист юридического отдела,5111934,Другое
