,vacancy,skill,prof,date
19331,43636266,1c: зарплата и кадры,Специалист,19-04-2021
19332,43636266,общественное питание,Специалист,19-04-2021
19333,43636266,взаимодействие с государственными контролирующими органами,Специалист,19-04-2021
19334,43636411,инвентаризация,Инженер,19-04-2021
19335,43636411,пользователь пк,Инженер,19-04-2021
19336,43636411,умение работать в команде,Инженер,19-04-2021
19337,43636509,грамотность,Менеджер,19-04-2021
19338,43636509,собеседование,Менеджер,19-04-2021
19339,43636509,работа с базами данных,Менеджер,19-04-2021
19340,43636530,монтаж металлоконструкций,Сварщик,19-04-2021
19341,43636530,сварочные работы,Сварщик,19-04-2021
19342,43636967,обеспечение жизнедеятельности офиса,Менеджер,19-04-2021
19343,43636967,управление секретариатом,Менеджер,19-04-2021
19344,43636967,делопроизводство,Менеджер,19-04-2021
19345,43636967,первичная бухгалтерская документация,Менеджер,19-04-2021
19346,43636967,пользователь пк,Менеджер,19-04-2021
19347,43636967,входящая корреспонденция,Менеджер,19-04-2021
19348,43636967,исходящая корреспонденция,Менеджер,19-04-2021
19349,43636967,первичный документооборот,Менеджер,19-04-2021
19350,43637020,станки чпу,Оператор,19-04-2021
19351,43637020,умение работать в команде,Оператор,19-04-2021
19352,43637020,пользователь пк,Оператор,19-04-2021
19353,43637021,станки чпу,Оператор,19-04-2021
19354,43637021,умение работать в команде,Оператор,19-04-2021
19355,43637021,пользователь пк,Оператор,19-04-2021
19356,43637092,станки чпу,ЧПУ,19-04-2021
19357,43637092,пользователь пк,ЧПУ,19-04-2021
19358,43637092,работа в команде,ЧПУ,19-04-2021
19359,43637094,станки чпу,ЧПУ,19-04-2021
19360,43637094,пользователь пк,ЧПУ,19-04-2021
19361,43637094,работа в команде,ЧПУ,19-04-2021
19362,43637864,доброжелательность,Няня,19-04-2021
19363,43637864,ответственность,Няня,19-04-2021
19364,43637864,коммуникабельность,Няня,19-04-2021
19365,43637864,исполнительность,Няня,19-04-2021
19366,43637946,1с: бухгалтерия,Программист,19-04-2021
19367,43637946,1c: бухгалтерия,Программист,19-04-2021
19368,43637946,1с: розница,Программист,19-04-2021
19369,43637946,1с программирование,Программист,19-04-2021
19370,43637946,ms access,Программист,19-04-2021
19371,43637949,разработка проектной документации,Инженер,19-04-2021
19372,43637949,autocad,Инженер,19-04-2021
19373,43637949,ms powerpoint,Инженер,19-04-2021
19374,43637949,строительство,Инженер,19-04-2021
19375,43637949,проектная документация,Инженер,19-04-2021
19376,43638036,компас-3d,Инженер,19-04-2021
19377,43638036,компас,Инженер,19-04-2021
19378,43638036,проектная документация,Инженер,19-04-2021
19379,43638431,контроль качества,Технолог,19-04-2021
19380,43638431,бережливое производство,Технолог,19-04-2021
19381,43638431,сертификация,Технолог,19-04-2021
19382,43638431,управление персоналом,Технолог,19-04-2021
19383,43638431,руководство коллективом,Технолог,19-04-2021
19384,43638431,управление производством,Технолог,19-04-2021
19385,43638431,технический контроль производства,Технолог,19-04-2021
19386,43638431,iatf16949,Технолог,19-04-2021
19387,43638431,переработка пластмасс,Технолог,19-04-2021
19388,43638592,знание устройства автомобиля,Аналитик,19-04-2021
19389,43638592,ms access,Аналитик,19-04-2021
19390,43638592,работа с большим объемом информации,Аналитик,19-04-2021
19391,43638592,аналитические исследования,Аналитик,19-04-2021
19392,43638592,экономический анализ,Аналитик,19-04-2021
19393,43638592,аналитическое мышление,Аналитик,19-04-2021
19394,43638592,ms excel,Аналитик,19-04-2021
19395,43638594,sql,Аналитик,19-04-2021
19396,43638594,бизнес-анализ,Аналитик,19-04-2021
19397,43638594,ms sql,Аналитик,19-04-2021
19398,43638594,ms visio,Аналитик,19-04-2021
19399,43638594,uml,Аналитик,19-04-2021
19400,43638738,бизнес-анализ,Аналитик,19-04-2021
19401,43638738,sql,Аналитик,19-04-2021
19402,43638738,ms visio,Аналитик,19-04-2021
19403,43638738,uml,Аналитик,19-04-2021
19404,43638738,ms project,Аналитик,19-04-2021
19405,43638738,ms sql,Аналитик,19-04-2021
19406,43638738,системный анализ,Аналитик,19-04-2021
19407,43638738,системная интеграция,Аналитик,19-04-2021
19408,43638738,базы данных,Аналитик,19-04-2021
19409,43638738,аналитика,Аналитик,19-04-2021
19410,43638738,абс,Аналитик,19-04-2021
19411,43638738,платежная система банка,Аналитик,19-04-2021
19412,43638738,дбо,Аналитик,19-04-2021
19413,43638738,soap,Аналитик,19-04-2021
19414,43638738,rest,Аналитик,19-04-2021
19415,43638738,atlassian jira,Аналитик,19-04-2021
19416,43638738,atlassian confluence,Аналитик,19-04-2021
19417,43638738,разработка технических заданий,Аналитик,19-04-2021
19418,43638738,информационные технологии,Аналитик,19-04-2021
19419,43638738,bpmn,Аналитик,19-04-2021
19420,43638818,суды общей юрисдикции,Юрист,19-04-2021
19421,43638818,арбитражные суды,Юрист,19-04-2021
19422,43638818,претензионная работа,Юрист,19-04-2021
19423,43638818,юридическая поддержка,Юрист,19-04-2021
19424,43638818,составление договоров,Юрист,19-04-2021
19425,43638818,гражданское право,Юрист,19-04-2021
19426,43638818,юридическое сопровождение,Юрист,19-04-2021
19427,43638818,делопроизводство,Юрист,19-04-2021
19428,43638818,работа с юридическими лицами,Юрист,19-04-2021
19429,43638844,настройка сетевых подключений,Инженер,19-04-2021
19430,43638844,настройка пк,Инженер,19-04-2021
19431,43638844,настройка по,Инженер,19-04-2021
19432,43638844,cisco,Инженер,19-04-2021
19433,43638844,vlan,Инженер,19-04-2021
19434,43638844,администрирование сетевого оборудования,Инженер,19-04-2021
19435,43639027,работа в команде,Менеджер,19-04-2021
19436,43639027,управление отношениями с клиентами,Менеджер,19-04-2021
19437,43639027,управление талантами,Менеджер,19-04-2021
19438,43639027,управление временем,Менеджер,19-04-2021
19439,43639027,работа с юридическими лицами,Менеджер,19-04-2021
19440,43639676,английский язык,Специалист,19-04-2021
19441,43639676,управление проектами,Специалист,19-04-2021
19442,43639676,sap erp,Специалист,19-04-2021
19443,43639676,бизнес-анализ,Специалист,19-04-2021
19444,43639676,работа в команде,Специалист,19-04-2021
19445,43639748,archicad,Педагог,19-04-2021
19446,43639748,дизайн интерьера,Педагог,19-04-2021
19447,43639748,преподаватель,Педагог,19-04-2021
19448,43639748,3ds max,Педагог,19-04-2021
19449,43639748,обучение,Педагог,19-04-2021
19450,43639748,индивидуальное обучение,Педагог,19-04-2021
19451,43639869,ms office,Инженер,19-04-2021
19452,43639952,грамотная речь,Оператор,19-04-2021
19453,43639952,клиентоориентированность,Оператор,19-04-2021
19454,43639952,телефонные переговоры,Оператор,19-04-2021
19455,43639952,ориентация на результат,Оператор,19-04-2021
19456,43639952,работа в команде,Оператор,19-04-2021
19457,43639952,работа с возражениями,Оператор,19-04-2021
19458,43639952,консультативные продажи,Оператор,19-04-2021
19459,43639952,b2c продажи,Оператор,19-04-2021
19460,43639952,входящие звонки,Оператор,19-04-2021
19461,43640116,пользователь пк,Инженер,19-04-2021
19462,43640116,организаторские навыки,Инженер,19-04-2021
19463,43640116,работа с документами,Инженер,19-04-2021
19464,43640116,работа с большим объемом информации,Инженер,19-04-2021
19465,43640116,работа в команде,Инженер,19-04-2021
19466,43640116,метрология,Инженер,19-04-2021
19467,43640437,autocad,Инженер,19-04-2021
19468,43640437,пользователь пк,Инженер,19-04-2021
19469,43640437,проектная документация,Инженер,19-04-2021
19470,43640437,ms visio,Инженер,19-04-2021
19471,43640437,разработка проектной документации,Инженер,19-04-2021
19472,43640445,git,Программист,19-04-2021
19473,43640445,mysql,Программист,19-04-2021
19474,43640445,ориентация на результат,Программист,19-04-2021
19475,43640672,пользователь пк,Менеджер,19-04-2021
19476,43640672,работа с поставщиками,Менеджер,19-04-2021
19477,43640672,логистика поставок,Менеджер,19-04-2021
19478,43640672,ведение переговоров,Менеджер,19-04-2021
19479,43640672,складская логистика,Менеджер,19-04-2021
19480,43640672,складской документооборот,Менеджер,19-04-2021
19481,43641009,английский язык,Специалист,19-04-2021
19482,43641009,деловая коммуникация,Специалист,19-04-2021
19483,43641416,подбор персонала,Специалист,19-04-2021
19484,43641416,1с: управление персоналом,Специалист,19-04-2021
19485,43641416,точность и внимательность к деталям,Специалист,19-04-2021
19486,43641416,опыт работы в call-центре,Специалист,19-04-2021
19487,43641416,"входящие, исходящие звонки",Специалист,19-04-2021
19488,43641417,подбор персонала,Специалист,19-04-2021
19489,43641417,1с: управление персоналом,Специалист,19-04-2021
19490,43641417,точность и внимательность к деталям,Специалист,19-04-2021
19491,43641417,опыт работы в call-центре,Специалист,19-04-2021
19492,43641417,"входящие, исходящие звонки",Специалист,19-04-2021
19493,43641580,холодные продажи,Менеджер,19-04-2021
19494,43641580,активные продажи,Менеджер,19-04-2021
19495,43641580,ведение переговоров,Менеджер,19-04-2021
19496,43641580,поиск и привлечение клиентов,Менеджер,19-04-2021
19497,43641580,заключение договоров,Менеджер,19-04-2021
19498,43641596,пользователь пк,Специалист,19-04-2021
19499,43641596,консультирование,Специалист,19-04-2021
19500,43641596,навыки продаж,Специалист,19-04-2021
19501,43641596,грамотная речь,Специалист,19-04-2021
19502,43641596,деловое общение,Специалист,19-04-2021
19503,43642631,ms word,Менеджер,19-04-2021
19504,43642631,ms excel,Менеджер,19-04-2021
19505,43642631,ведение переговоров,Менеджер,19-04-2021
19506,43642631,управление проектами,Менеджер,19-04-2021
19507,43642631,работа в команде,Менеджер,19-04-2021
19508,43642631,телефонные переговоры,Менеджер,19-04-2021
19509,43642631,пользователь пк,Менеджер,19-04-2021
19510,43642631,internet,Менеджер,19-04-2021
19511,43642631,офисная техника,Менеджер,19-04-2021
19512,43642631,поиск и привлечение клиентов,Менеджер,19-04-2021
19513,43642631,деловое общение,Менеджер,19-04-2021
19514,43642631,грамотная речь,Менеджер,19-04-2021
19515,43642687,английский язык,Менеджер,19-04-2021
19516,43642687,ведение переговоров,Менеджер,19-04-2021
19517,43642687,ценообразование,Менеджер,19-04-2021
19518,43642687,составление договоров,Менеджер,19-04-2021
19519,43642687,деловая коммуникация,Менеджер,19-04-2021
19520,43642765,пользователь пк,Оператор,19-04-2021
19521,43642765,точность и внимательность к деталям,Оператор,19-04-2021
19522,43642765,автоматизированное рабочее место (арм),Оператор,19-04-2021
19523,43642766,пользователь пк,Оператор,19-04-2021
19524,43642766,точность и внимательность к деталям,Оператор,19-04-2021
19525,43642766,автоматизированное рабочее место (арм),Оператор,19-04-2021
19526,43642817,обеспечение жизнедеятельности офиса,Менеджер,19-04-2021
19527,43642817,делопроизводство,Менеджер,19-04-2021
19528,43642817,прием посетителей,Менеджер,19-04-2021
19529,43642817,административная поддержка руководителя,Менеджер,19-04-2021
19530,43642817,организация работы приемной,Менеджер,19-04-2021
19531,43642968,активные продажи,Специалист,19-04-2021
19532,43642968,развитие продаж,Специалист,19-04-2021
19533,43642968,работа в команде,Специалист,19-04-2021
19534,43642968,оперативный поиск информации в сети интернет,Специалист,19-04-2021
19535,43642968,деловая коммуникация,Специалист,19-04-2021
19536,43642968,тренинги,Специалист,19-04-2021
19537,43642968,обучение и развитие,Специалист,19-04-2021
19538,43642968,умение работать в команде,Специалист,19-04-2021
19539,43642968,ориентация на результат,Специалист,19-04-2021
19540,43642968,системное мышление,Специалист,19-04-2021
19541,43642968,обеспечение жизнедеятельности офиса,Специалист,19-04-2021
19542,43642968,многозадачность,Специалист,19-04-2021
19543,43642968,деловая переписка,Специалист,19-04-2021
19544,43642968,планирование,Специалист,19-04-2021
19545,43643115,b2b продажи,Менеджер,19-04-2021
19546,43643115,клиентоориентированность,Менеджер,19-04-2021
19547,43643115,развитие продаж,Менеджер,19-04-2021
19548,43643115,телефонные переговоры,Менеджер,19-04-2021
19549,43643158,активные продажи,Менеджер,19-04-2021
19550,43643158,холодные продажи,Менеджер,19-04-2021
19551,43643158,поиск и привлечение клиентов,Менеджер,19-04-2021
19552,43643158,прямые продажи,Менеджер,19-04-2021
19553,43643158,навыки переговоров,Менеджер,19-04-2021
19554,43643292,активные продажи,Менеджер,19-04-2021
19555,43643292,работа с дебиторской задолженностью,Менеджер,19-04-2021
19556,43643292,пользователь пк,Менеджер,19-04-2021
19557,43643292,контроль дебиторской задолженности,Менеджер,19-04-2021
19558,43643292,телефонные переговоры,Менеджер,19-04-2021
19559,43643292,работа с базами данных,Менеджер,19-04-2021
19560,43643292,работа с оргтехникой,Менеджер,19-04-2021
19561,43643292,умение работать в команде,Менеджер,19-04-2021
19562,43643620,документооборот,Оператор,19-04-2021
19563,43643620,материальная ответственность,Оператор,19-04-2021
19564,43643620,складской учет,Оператор,19-04-2021
19565,43643620,первичные документы,Оператор,19-04-2021
19566,43643735,приемка груза,Менеджер,19-04-2021
19567,43643735,контроль дебиторской задолженности,Менеджер,19-04-2021
19568,43643735,1с: торговля и склад,Менеджер,19-04-2021
19569,43643735,пользователь пк,Менеджер,19-04-2021
19570,43643735,1с: склад,Менеджер,19-04-2021
19571,43644046,оформление документации,Менеджер,19-04-2021
19572,43644046,точность и внимательность к деталям,Менеджер,19-04-2021
19573,43644048,c#,Программист,19-04-2021
19574,43644048,.net framework,Программист,19-04-2021
19575,43644048,3d моделирование,Программист,19-04-2021
19576,43644048,unity,Программист,19-04-2021
19577,43644048,design patterns,Программист,19-04-2021
19578,43644110,английский язык,Инженер,19-04-2021
19579,43644110,работа с большим объемом информации,Инженер,19-04-2021
19580,43644110,отчетность,Инженер,19-04-2021
19581,43644211,консультирование,Менеджер,19-04-2021
19582,43644211,консультирование клиентов,Менеджер,19-04-2021
19583,43644211,активные продажи,Менеджер,19-04-2021
19584,43644288,деловая коммуникация,Менеджер,19-04-2021
19585,43644288,работа с большим объемом информации,Менеджер,19-04-2021
19586,43644288,проведение презентаций,Менеджер,19-04-2021
19587,43644288,ms office,Менеджер,19-04-2021
19588,43644288,навыки составления отчетности,Менеджер,19-04-2021
19589,43644288,работа с ключевыми клиентами,Менеджер,19-04-2021
19590,43644288,работа с региональными сетями,Менеджер,19-04-2021
19591,43644732,делопроизводство,Делопроизводитель,19-04-2021
19592,43644732,бумажный документооборот,Делопроизводитель,19-04-2021
19593,43644732,исходящая документация,Делопроизводитель,19-04-2021
19594,43644732,внутренняя документация,Делопроизводитель,19-04-2021
19595,43644732,пользователь пк,Делопроизводитель,19-04-2021
19596,43645143,centos,Инженер,19-04-2021
19597,43645143,linux,Инженер,19-04-2021
19598,43645143,git,Инженер,19-04-2021
19599,43645160,банк-клиент,Менеджер,19-04-2021
19600,43645160,первичная бухгалтерская документация,Менеджер,19-04-2021
19601,43645160,делопроизводство,Менеджер,19-04-2021
19602,43645160,пользователь пк,Менеджер,19-04-2021
19603,43645160,деловая корреспонденция,Менеджер,19-04-2021
19604,43645160,обеспечение жизнедеятельности офиса,Менеджер,19-04-2021
19605,43645160,первичные документы,Менеджер,19-04-2021
19606,43645160,1с: предприятие 8,Менеджер,19-04-2021
19607,43645160,бумажный документооборот,Менеджер,19-04-2021
19608,43645160,офисная техника,Менеджер,19-04-2021
19609,43645160,грамотная речь,Менеджер,19-04-2021
19610,43645160,ведение архива,Менеджер,19-04-2021
19611,43645160,работа с документами,Менеджер,19-04-2021
19612,43645160,закупка оргтехники и оборудования,Менеджер,19-04-2021
19613,43645160,входящая корреспонденция,Менеджер,19-04-2021
19614,43645160,обработка исходящей корреспонденции,Менеджер,19-04-2021
19615,43645245,продажа страховых продуктов,Специалист,19-04-2021
19616,43645245,прямые продажи,Специалист,19-04-2021
19617,43645245,активные продажи,Специалист,19-04-2021
19618,43645245,развитие продаж,Специалист,19-04-2021
19619,43645245,планирование продаж,Специалист,19-04-2021
19620,43645245,b2b продажи,Специалист,19-04-2021
19621,43645442,sql server,Менеджер,19-04-2021
19622,43645442,access,Менеджер,19-04-2021
19623,43645442,умение работать в команде,Менеджер,19-04-2021
19624,43645442,cистемы управления базами данных,Менеджер,19-04-2021
19625,43645442,управленческая отчетность,Менеджер,19-04-2021
19626,43645442,многозадачность,Менеджер,19-04-2021
19627,43645442,ms powerpoint,Менеджер,19-04-2021
19628,43645442,работа с базами данных,Менеджер,19-04-2021
19629,43645501,бумажный документооборот,Секретарь,19-04-2021
19630,43645501,жкх,Секретарь,19-04-2021
19631,43645506,sip,Инженер,19-04-2021
19632,43645506,voip,Инженер,19-04-2021
19633,43645506,asterisk,Инженер,19-04-2021
19634,43645506,linux,Инженер,19-04-2021
19635,43645506,php,Инженер,19-04-2021
19636,43645576,crm,Менеджер,19-04-2021
19637,43645576,многозадачность,Менеджер,19-04-2021
19638,43645576,работа в команде,Менеджер,19-04-2021
19639,43645576,деловая переписка,Менеджер,19-04-2021
19640,43645576,активные продажи,Менеджер,19-04-2021
19641,43645576,b2c продажи,Менеджер,19-04-2021
19642,43645576,прямые продажи,Менеджер,19-04-2021
19643,43645576,работа с возражениями,Менеджер,19-04-2021
19644,43645576,навыки переговоров,Менеджер,19-04-2021
19645,43645576,оценка потребностей клиентов,Менеджер,19-04-2021
19646,43645635,грамотная речь,Специалист,19-04-2021
19647,43645635,1с: предприятие 8,Специалист,19-04-2021
19648,43645635,консультирование,Специалист,19-04-2021
19649,43645635,1c: бухгалтерия,Специалист,19-04-2021
19650,43645635,документооборот,Специалист,19-04-2021
19651,43645950,сварочные работы,Сварщик,19-04-2021
19652,43645950,умение работать в команде,Сварщик,19-04-2021
19653,43645950,сварка полуавтоматом,Сварщик,19-04-2021
19654,43645951,сварочные работы,Сварщик,19-04-2021
19655,43645951,умение работать в команде,Сварщик,19-04-2021
19656,43645951,сварка полуавтоматом,Сварщик,19-04-2021
19657,43645952,сварочные работы,Сварщик,19-04-2021
19658,43645952,умение работать в команде,Сварщик,19-04-2021
19659,43645952,сварка полуавтоматом,Сварщик,19-04-2021
19660,43645953,сварочные работы,Сварщик,19-04-2021
19661,43645953,умение работать в команде,Сварщик,19-04-2021
19662,43645953,сварка полуавтоматом,Сварщик,19-04-2021
19663,43646219,ms excel,Менеджер,19-04-2021
19664,43646219,ms powerpoint,Менеджер,19-04-2021
19665,43646219,ms visio,Менеджер,19-04-2021
19666,43646219,ms project,Менеджер,19-04-2021
19667,43646219,api,Менеджер,19-04-2021
19668,43646276,закупка товаров и услуг,Специалист,19-04-2021
19669,43646276,ведение переговоров,Специалист,19-04-2021
19670,43646276,закупки,Специалист,19-04-2021
19671,43646276,заключение договоров,Специалист,19-04-2021
19672,43646276,планирование закупок,Специалист,19-04-2021
19673,43646292,coreldraw,Менеджер,19-04-2021
19674,43646292,холодные продажи,Менеджер,19-04-2021
19675,43646292,наружная реклама,Менеджер,19-04-2021
19676,43646292,холодные звонки,Менеджер,19-04-2021
19677,43646292,1с: предприятие 8,Менеджер,19-04-2021
19678,43646501,закупки,Менеджер,19-04-2021
19679,43646501,логистика поставок,Менеджер,19-04-2021
19680,43646501,грамотная речь,Менеджер,19-04-2021
19681,43646501,заключение договоров,Менеджер,19-04-2021
19682,43646501,оптимизация закупок,Менеджер,19-04-2021
19683,43646501,работа с поставщиками,Менеджер,19-04-2021
19684,43646501,планирование закупок,Менеджер,19-04-2021
19685,43646501,согласование договоров,Менеджер,19-04-2021
19686,43646501,учет остатков,Менеджер,19-04-2021
19687,43646501,учет товаров,Менеджер,19-04-2021
19688,43646501,договоры поставки,Менеджер,19-04-2021
19689,43646501,поиск информации в интернет,Менеджер,19-04-2021
19690,43646561,uml,Аналитик,19-04-2021
19691,43646561,sql,Аналитик,19-04-2021
19692,43646561,bpmn,Аналитик,19-04-2021
19693,43646561,atlassian jira,Аналитик,19-04-2021
19694,43646561,xml,Аналитик,19-04-2021
19695,43646561,ооп,Аналитик,19-04-2021
19696,43646561,atlassian confluence,Аналитик,19-04-2021
19697,43646672,управление продажами,Менеджер,19-04-2021
19698,43646672,развитие продаж,Менеджер,19-04-2021
19699,43646672,деловое общение,Менеджер,19-04-2021
19700,43646672,деловая переписка,Менеджер,19-04-2021
19701,43646672,входящие звонки,Менеджер,19-04-2021
19702,43646672,b2b продажи,Менеджер,19-04-2021
19703,43646672,ориентация на клиента,Менеджер,19-04-2021
19704,43646672,клиентоориентированность,Менеджер,19-04-2021
19705,43646672,навыки работы с возражениями,Менеджер,19-04-2021
19706,43646672,активные продажи,Менеджер,19-04-2021
19707,43646672,прямые продажи,Менеджер,19-04-2021
19708,43646672,инженерные системы,Менеджер,19-04-2021
19709,43646672,наружные инженерные сети,Менеджер,19-04-2021
19710,43646841,управление проектами,Менеджер,19-04-2021
19711,43646841,разработка технических заданий,Менеджер,19-04-2021
19712,43646841,работа в команде,Менеджер,19-04-2021
19713,43646841,управление интернет-проектами,Менеджер,19-04-2021
19714,43646841,аналитические исследования,Менеджер,19-04-2021
19715,43647246,1с: торговля,Менеджер,19-04-2021
19716,43647246,активные продажи,Менеджер,19-04-2021
19717,43647246,поиск и привлечение клиентов,Менеджер,19-04-2021
19718,43647246,проведение презентаций,Менеджер,19-04-2021
19719,43647478,организация деловых поездок,Менеджер,19-04-2021
19720,43647478,закупка товаров и услуг,Менеджер,19-04-2021
19721,43647478,документооборот,Менеджер,19-04-2021
19722,43647478,пользователь пк,Менеджер,19-04-2021
19723,43647478,прием и распределение звонков,Менеджер,19-04-2021
19724,43647703,пользователь пк,Менеджер,19-04-2021
19725,43647703,электронная почта,Менеджер,19-04-2021
19726,43647703,internet,Менеджер,19-04-2021
19727,43647703,грамотная речь,Менеджер,19-04-2021
19728,43647703,работа с оргтехникой,Менеджер,19-04-2021
19729,43647913,пользователь пк,Воспитатель,19-04-2021
19730,43647913,детская психология,Воспитатель,19-04-2021
19731,43647913,навыки межличностного общения,Воспитатель,19-04-2021
19732,43647913,общая психология,Воспитатель,19-04-2021
19733,43647913,обучение,Воспитатель,19-04-2021
19734,43647941,коммуникабельность,Менеджер,19-04-2021
19735,43647941,исполнительность,Менеджер,19-04-2021
19736,43647941,написание текстов,Менеджер,19-04-2021
19737,43647941,исполнение поручений руководителя,Менеджер,19-04-2021
19738,43647941,деловое общение,Менеджер,19-04-2021
19739,43647941,деловая переписка,Менеджер,19-04-2021
19740,43647941,грамотная речь,Менеджер,19-04-2021
19741,43647941,ведение переговоров,Менеджер,19-04-2021
19742,43647941,планирование продаж,Менеджер,19-04-2021
19743,43647941,заключение договоров,Менеджер,19-04-2021
19744,43647941,деловая коммуникация,Менеджер,19-04-2021
19745,43647941,ориентация на результат,Менеджер,19-04-2021
19746,43647941,телефонные переговоры,Менеджер,19-04-2021
19747,43647941,работа в команде,Менеджер,19-04-2021
19748,43647941,управление продажами,Менеджер,19-04-2021
19749,43647959,экономическая безопасность,Специалист,19-04-2021
19750,43647959,взаимодействие с правоохранительными органами,Специалист,19-04-2021
19751,43647959,кадровая безопасность,Специалист,19-04-2021
19752,43647959,охрана объекта,Специалист,19-04-2021
19753,43647959,проведение внутренних расследований,Специалист,19-04-2021
19754,43648144,пользователь пк,Химик,19-04-2021
19755,43648144,химические методы анализа,Химик,19-04-2021
19756,43648335,деловое общение,Менеджер,19-04-2021
19757,43648335,клиентоориентированность,Менеджер,19-04-2021
19758,43648335,работа в команде,Менеджер,19-04-2021
19759,43648335,грамотная речь,Менеджер,19-04-2021
19760,43648335,поиск информации в интернет,Менеджер,19-04-2021
19761,43648702,пользователь пк,Менеджер,19-04-2021
19762,43648702,деловое общение,Менеджер,19-04-2021
19763,43648702,навыки переговоров,Менеджер,19-04-2021
19764,43648702,ведение клиентской базы,Менеджер,19-04-2021
19765,43648702,проведение опросов,Менеджер,19-04-2021
19766,43648702,консультирование клиентов по телефону,Менеджер,19-04-2021
19767,43648702,сопровождение клиентов,Менеджер,19-04-2021
19768,43648702,клиентоориентированность,Менеджер,19-04-2021
19769,43648702,бронирование туров,Менеджер,19-04-2021
19770,43648702,холодные звонки,Менеджер,19-04-2021
19771,43648702,работа с возражениями,Менеджер,19-04-2021
19772,43648702,туристический менеджмент,Менеджер,19-04-2021
19773,43648702,активные продажи,Менеджер,19-04-2021
19774,43648795,грамотная речь,Оператор,19-04-2021
19775,43648795,клиентоориентированность,Оператор,19-04-2021
19776,43648795,прием и распределение телефонных звонков,Оператор,19-04-2021
19777,43648795,работа в команде,Оператор,19-04-2021
19778,43648795,телефонные переговоры,Оператор,19-04-2021
19779,43648795,консультирование клиентов,Оператор,19-04-2021
19780,43648795,входящие звонки,Оператор,19-04-2021
19781,43648797,грамотная речь,Оператор,19-04-2021
19782,43648797,клиентоориентированность,Оператор,19-04-2021
19783,43648797,прием и распределение телефонных звонков,Оператор,19-04-2021
19784,43648797,работа в команде,Оператор,19-04-2021
19785,43648797,телефонные переговоры,Оператор,19-04-2021
19786,43648797,консультирование клиентов,Оператор,19-04-2021
19787,43648797,входящие звонки,Оператор,19-04-2021
19788,43648825,компас-3d,Технолог,19-04-2021
19789,43648825,компас,Технолог,19-04-2021
19790,43648825,ms paint,Технолог,19-04-2021
19791,43648825,compass 3d,Технолог,19-04-2021
19792,43648825,ms powerpoint,Технолог,19-04-2021
19793,43648827,компас-3d,Технолог,19-04-2021
19794,43648827,компас,Технолог,19-04-2021
19795,43648827,ms paint,Технолог,19-04-2021
19796,43648827,compass 3d,Технолог,19-04-2021
19797,43648827,ms powerpoint,Технолог,19-04-2021
19798,43648877,яндекс.метрика,Специалист,19-04-2021
19799,43648877,контекстная реклама,Специалист,19-04-2021
19800,43648877,google analytics,Специалист,19-04-2021
19801,43648979,пользователь пк,ЧПУ,19-04-2021
19802,43649166,сварочные работы,Сварщик,19-04-2021
19803,43649285,ms powerpoint,Менеджер,19-04-2021
19804,43649285,обучение и развитие,Менеджер,19-04-2021
19805,43649285,навыки переговоров,Менеджер,19-04-2021
19806,43649285,анализ рынка,Менеджер,19-04-2021
19807,43649285,дистрибуция,Менеджер,19-04-2021
19808,43649285,прогнозирование,Менеджер,19-04-2021
19809,43649285,лидерство,Менеджер,19-04-2021
19810,43649285,расстановка приоритетов,Менеджер,19-04-2021
19811,43649285,аналитические способности,Менеджер,19-04-2021
19812,43649285,навыки презентации,Менеджер,19-04-2021
19813,43649285,работа с ключевыми клиентами,Менеджер,19-04-2021
19814,43649285,способность обучать других,Менеджер,19-04-2021
19815,43649285,стратегическое мышление,Менеджер,19-04-2021
19816,43649285,умение работать в коллективе,Менеджер,19-04-2021
19817,43649285,работа с дебиторской задолженностью,Менеджер,19-04-2021
19818,43649285,продажи через дистрибьюторов,Менеджер,19-04-2021
19819,43649285,локальные сети,Менеджер,19-04-2021
19820,43649285,региональные сети,Менеджер,19-04-2021
19821,43649285,федеральные сети,Менеджер,19-04-2021
19822,43649431,кредитные договоры,Менеджер,19-04-2021
19823,43649431,продажа страховых продуктов,Менеджер,19-04-2021
19824,43649431,консультирование,Менеджер,19-04-2021
19825,43649431,клиентоориентированность,Менеджер,19-04-2021
19826,43649431,работа в команде,Менеджер,19-04-2021
19827,43649447,подбор персонала,Менеджер,19-04-2021
19828,43649447,ms outlook,Менеджер,19-04-2021
19829,43649447,адаптация,Менеджер,19-04-2021
19830,43649447,оценка кандидатов,Менеджер,19-04-2021
19831,43649447,собеседование,Менеджер,19-04-2021
19832,43649643,массовый подбор персонала,HR,19-04-2021
19833,43649643,кадровое делопроизводство,HR,19-04-2021
19834,43649643,мотивация персонала,HR,19-04-2021
19835,43649643,ведение переговоров,HR,19-04-2021
19836,43649643,подбор персонала,HR,19-04-2021
19837,43649643,управление командой,HR,19-04-2021
19838,43649643,адаптация персонала,HR,19-04-2021
19839,43649643,проведение групповых интервью,HR,19-04-2021
19840,43649643,общая психология,HR,19-04-2021
19841,43649643,социальная психология,HR,19-04-2021
19842,43649643,аналитическое мышление,HR,19-04-2021
19843,43649643,пользователь пк,HR,19-04-2021
19844,43649643,работа с людьми,HR,19-04-2021
19845,43649643,ведение отчетности,HR,19-04-2021
19846,43649712,прямые продажи,Менеджер,19-04-2021
19847,43649712,планирование продаж,Менеджер,19-04-2021
