,id,name,name_vac
3390,246739,Haulmont,Специалист
3391,47084,Средневолжская газовая компания (СВГК),Специалист
3392,47084,Средневолжская газовая компания (СВГК),Специалист
3393,2163044,Транснефть-Технологии,Специалист
3394,5345014,Do4a Market (ИП Бешанин Иван Александрович),Специалист
3395,913667,Транио,Специалист
3396,1217313,МегаФон Ритейл,Специалист
3397,2163044,Транснефть-Технологии,Специалист
3398,1696079,Бизнес Тренд,Специалист
3399,4648115,Новые строительные технологии,Специалист
3400,1025275,Сеть магазинов цифровой и бытовой техники DNS,Специалист
3401,57045,Мегаполис,Специалист
3402,972526,Дексима,Специалист
3403,1107001,АН УЮТ,Специалист
3404,4908,IKEA,Специалист
3405,4681067,Ландшафтная мастерская Этюд,Специалист
3406,4039,adidas,Специалист
3407,599,"РОСБАНК, Societe Generale Group (Russia)",Специалист
3408,1740,Яндекс,Специалист
3409,1217313,МегаФон Ритейл,Специалист
3410,44272,ЭР-Телеком,Специалист
3411,752653,Риквэст-Сервис,Специалист
3412,2476133,ЭКСПРЕСС,Специалист
3413,3646615,Вариант,Специалист
3414,569979,ПСМА Рус (Пежо Ситроен Митцубиси Автомобили Рус),Специалист
3415,1296244,iSpring,Специалист
3416,4585836,ГАПОУ СО Самарский государственный колледж,Специалист
3417,4934,Билайн,Специалист
3418,5111934,Правовая Коллегия Приоритет,Специалист
3419,5270755,СХПК Гигант,Специалист
3420,47939,Ак Барс Банк,Специалист
3421,3114311,Древо,Специалист
3422,3388,Газпромбанк,Специалист
3423,105904,Yota,Специалист
3424,2102758,Direct Line,Специалист
3425,80,Альфа-Банк,Специалист
3426,5170220,Консоль.Про,Специалист
3427,3838,Компания ПЭК,Специалист
3428,533,Связной,Специалист
3429,1740,Яндекс,Специалист
3430,955,СОГАЗ,Специалист
3431,3529,Сбербанк,Специалист
3432,3529,Сбербанк,Специалист
3433,4891188,КАСКАД,Специалист
3434,64174,2ГИС,Специалист
3435,909495,РН-Пурнефтегаз,Специалист
3436,5111934,Правовая Коллегия Приоритет,Специалист
3437,1984404,ГБУЗ СО Тольяттинская городская поликлиника № 2,Специалист
3438,2849648,ВТ,Специалист
3439,241845,СамараНИПИнефть,Специалист
3440,4652893,Регион Бизнес Недвижимость г. Самара,Специалист
3441,4222619,Бизнес-Союз,Специалист
3442,6041,"Северсталь, Москва",Специалист
3443,1947,КРЕДИТ ЕВРОПА БАНК,Специалист
3444,3388,Газпромбанк,Специалист
3445,187980,ДАЛИМО,Специалист
3446,208189,AKRON HOLDING,Специалист
3447,4352,Почта России,Специалист
3448,6041,"Северсталь, Москва",Специалист
3449,3299823,Инжтехлифт,Специалист
3450,87322,Регистратор доменных имен РЕГ.РУ,Специалист
3451,730158,Авиаагрегат,Специалист
3452,49594,Входные двери Феррони,Специалист
3453,902137,Директ Кредит,Специалист
3454,1481049,Трансгруз,Специалист
3455,3077756,РН-Учет,Специалист
3456,138267,МайПлэйСити,Специалист
3457,608553,КУЗНЕЦОВ,Специалист
3458,4181,Банк ВТБ (ПАО),Специалист
3459,49357,"МАГНИТ, Розничная сеть",Специалист
3460,5069594,Самарская таможня,Специалист
3461,1517702,Самарагорэнергосбыт,Специалист
3462,2134955,Самарская сетевая компания,Специалист
3463,80,Альфа-Банк,Специалист
3464,785095,Альфа-Лизинг,Специалист
3465,241845,СамараНИПИнефть,Специалист
3466,1517702,Самарагорэнергосбыт,Специалист
3467,4073,Т Плюс,Специалист
3468,975465,Волга НИПИТЭК,Специалист
3469,975465,Волга НИПИТЭК,Специалист
3470,5923,Ренессанс Кредит,Специалист
3471,1689259,JCat.ru,Специалист
3472,7944,Совкомбанк,Специалист
3473,1888,Coca-Cola HBC Russia,Специалист
3474,1740,Яндекс,Специалист
3475,7588,Сетелем Банк,Специалист
3476,5111934,Правовая Коллегия Приоритет,Специалист
3477,975465,Волга НИПИТЭК,Специалист
3478,10227,НОВИКОМБАНК,Специалист
3479,1114130,НПП СИС,Специалист
3480,4082616,ТОАЗ,Специалист
3481,1942336,Перекресток,Специалист
3482,599,"РОСБАНК, Societe Generale Group (Russia)",Специалист
3483,6591,Промсвязьбанк,Специалист
3484,207413,ТСК Волгаэнергопром,Специалист
3485,3517219,РН-Снабжение - Самара,Специалист
3486,3517219,РН-Снабжение - Самара,Специалист
3487,599,"РОСБАНК, Societe Generale Group (Russia)",Специалист
3488,3899595,Торгово-монтажная компания Авангард,Специалист
3489,10295,Фитнес-клубы X-FIT,Специалист
3490,3776,МТС,Специалист
3491,80,Альфа-Банк,Специалист
3492,41512,ФАРМПЕРСПЕКТИВА,Специалист
3493,935653,Сентинел Кредит Менеджмент,Специалист
3494,1888,Coca-Cola HBC Russia,Специалист
3495,4934,Билайн,Специалист
3496,1122462,Skyeng,Специалист
3497,87322,Регистратор доменных имен РЕГ.РУ,Специалист
3498,6339,Kellogg's Rus,Специалист
3499,44272,ЭР-Телеком,Специалист
3500,3443,Банк ДОМ.РФ,Специалист
3501,962294,Газпром газораспределение Самара,Специалист
3502,962294,Газпром газораспределение Самара,Специалист
3503,1888,Coca-Cola HBC Russia,Специалист
3504,1740,Яндекс,Специалист
3505,1517702,Самарагорэнергосбыт,Специалист
3506,1689259,JCat.ru,Специалист
3507,975465,Волга НИПИТЭК,Специалист
3508,6591,Промсвязьбанк,Специалист
3509,149772,Земский банк,Специалист
3510,152063,Сеть городских порталов Shkulev Media Holding,Специалист
3511,5224112,Дубенко Сергей Олегович,Специалист
3512,41512,ФАРМПЕРСПЕКТИВА,Специалист
3513,4742534,Компания СТРИТ ФУД,Специалист
3514,10295,Фитнес-клубы X-FIT,Специалист
3515,2245,Росгосстрах,Специалист
3516,1024633,"РЕАВИЗ, Медицинский университет",Специалист
3517,1517702,Самарагорэнергосбыт,Специалист
3518,2863076,Skillbox,Специалист
3519,3776,МТС,Специалист
3520,3776,МТС,Специалист
3521,3776,МТС,Специалист
3522,545335,Sanofi,Специалист
3523,3437792,ГЕММА,Специалист
3524,41512,ФАРМПЕРСПЕКТИВА,Специалист
3525,1063814,КОРПОРАЦИЯ ТОЛЬЯТТИАЗОТ,Специалист
3526,140494,Корпорация КОШЕЛЕВ,Специалист
3527,44534,Аптеки «ВИТА»,Специалист
3528,599,"РОСБАНК, Societe Generale Group (Russia)",Специалист
3529,1496,Банк Хоум Кредит,Специалист
3530,935653,Сентинел Кредит Менеджмент,Специалист
3531,1947,КРЕДИТ ЕВРОПА БАНК,Специалист
3532,1045999,Современное репетиторство,Специалист
3533,1063814,КОРПОРАЦИЯ ТОЛЬЯТТИАЗОТ,Специалист
3534,820795,Регион-нефть,Специалист
3535,667710,МКК Срочноденьги,Специалист
3536,140494,Корпорация КОШЕЛЕВ,Специалист
3537,3809,"СИБУР, Группа компаний",Специалист
3538,4708080,Шашлык63.рф,Специалист
3539,5203815,RELIKON,Специалист
3540,1048066,Военторг-Центр,Специалист
3541,4925,Kelly Services,Специалист
3542,1517702,Самарагорэнергосбыт,Специалист
3543,1947314,ANCOR,Специалист
3544,3517219,РН-Снабжение - Самара,Специалист
3545,80,Альфа-Банк,Специалист
3546,2245,Росгосстрах,Специалист
3547,5104248,Кредитный Потребительский Кооператив Граждан Ваш Гоззайм,Специалист
3548,4792919,ОСК ТрансНефть,Специалист
3549,185755,Группа страховых компаний Югория,Специалист
3550,3899595,Торгово-монтажная компания Авангард,Специалист
3551,468,"Согласие, страховая компания",Специалист
3552,563676,Эколос,Специалист
3553,2806361,УК ДСК-групп,Специалист
3554,1947,КРЕДИТ ЕВРОПА БАНК,Специалист
3555,1521797,Штолле-Самара,Специалист
3556,7588,Сетелем Банк,Специалист
3557,3529,Сбербанк,Специалист
3558,1689259,JCat.ru,Специалист
3559,2542731,ЗВМ ПромОрдер,Специалист
3560,5209670,Нотариус Шейфер Анна Михайловна,Специалист
3561,3443,Банк ДОМ.РФ,Специалист
3562,51,Всероссийский Банк Развития Регионов,Специалист
3563,5324121,Авторитетсервис,Специалист
3564,2901322,Первая башенная компания (ПБК),Специалист
3565,1210277,Green Pride,Специалист
3566,4804,Teleperformance Russia Group,Специалист
3567,124322,ПИГМЕНТ,Специалист
3568,124322,ПИГМЕНТ,Специалист
3569,124,Coleman Services,Специалист
3570,2737,АБСОЛЮТ БАНК,Специалист
3571,124,Coleman Services,Специалист
3572,668019,"СимбирСофт,ООО",Специалист
3573,2354633,Контакт центр Сallcontact,Специалист
3574,3077756,РН-Учет,Специалист
3575,1689259,JCat.ru,Специалист
3576,3532071,Порт Тольятти,Специалист
3577,4652893,Регион Бизнес Недвижимость г. Самара,Специалист
3578,962294,Газпром газораспределение Самара,Специалист
3579,962294,Газпром газораспределение Самара,Специалист
3580,816969,Управление ВОЛС-ВЛ (Дочернее Общество ПАО Россети),Специалист
3581,2598656,Аврора,Специалист
3582,4394,"ОТП Банк, АО (OTP bank)",Специалист
3583,655188,Электросетьсервис ЕНЭС,Специалист
3584,1942336,Перекресток,Специалист
3585,974770,Гонец-Карго,Специалист
3586,4006079,Центурион,Специалист
3587,17275,"Мираторг, Агропромышленный холдинг",Специалист
3588,111932,Феррит,Специалист
3589,962294,Газпром газораспределение Самара,Специалист
3590,3782259,Ростелеком - Розничные Системы,Специалист
3591,1447239,АМ Компани,Специалист
3592,4925,Kelly Services,Специалист
3593,1117630,Центральное Агентство Воздушных Сообщений,Специалист
3594,4352623,Международный Аэропорт Курумоч (Самара),Специалист
3595,962294,Газпром газораспределение Самара,Специалист
3596,2507675,Центр денежной помощи,Специалист
3597,3529,Сбербанк,Специалист
3598,4352623,Международный Аэропорт Курумоч (Самара),Специалист
3599,5203815,RELIKON,Специалист
3600,80,Альфа-Банк,Специалист
3601,3077756,РН-Учет,Специалист
3602,1605,Дельрус,Специалист
3603,4448058,Aventus Group (ООО «МКК КапиталЪ-НТ»),Специалист
3604,2715628,ГСП-ГСМ,Специалист
,id,name,name_vac
0,60466,Айсберг,Делопроизводитель
1,5206471,ПГ Транс,Делопроизводитель
2,941524,СТРОЙРЕСУРС,Делопроизводитель
3,4134956,Юрист Для Людей,Делопроизводитель
4,1737411,СПК Роман,Делопроизводитель
5,3036388,УК ГОСТ,Делопроизводитель
6,4883870,Коновалов Александр Николаевич,Делопроизводитель
7,2286834,Агентство по взысканию долгов Легал Коллекшн,Делопроизводитель
8,1839555,Вымпельная доставка,Делопроизводитель
9,208189,AKRON HOLDING,Делопроизводитель
10,4679506,Руф Профи,Делопроизводитель
11,49594,Входные двери Феррони,Делопроизводитель
12,4586101,Транспортная Компания Пло,Делопроизводитель
13,20828,ТЯЖМАШ,Делопроизводитель
14,2150097,ГБУЗ Самарский областной наркологический диспансер,Делопроизводитель
15,1635561,ТД СпецСплав,Делопроизводитель
16,2748,Ростелеком,Делопроизводитель
17,3437792,ГЕММА,Делопроизводитель
18,59729,Demis Group,Делопроизводитель
19,3579081,БМ Консалт Губерния,Делопроизводитель
20,4792593,HR Инжиниринг,Делопроизводитель
21,1109661,ГРУППА КОМПАНИЙ SAMCOM,Делопроизводитель
22,1942330,Пятёрочка,Делопроизводитель
23,3330366,Нотариус Дегтярева Анна Александровна,Делопроизводитель
24,4439870,ТПК ЭнергоТрейд,Делопроизводитель
25,4303042,Ален Транс,Делопроизводитель
26,1984404,ГБУЗ СО Тольяттинская городская поликлиника № 2,Секретарь
27,3359556,Старт,Секретарь
28,4373062,Линия защиты,Секретарь
29,5224112,Дубенко Сергей Олегович,Секретарь
30,1541715,Поволжская Промышленная Компания,Секретарь
31,554500,Группа ОБС,Секретарь
32,9187,Максидом,Секретарь
33,3312657,МетСтройМонтаж,Секретарь
34,2976935,Паршин Константин Геннадьевич,Секретарь
35,5349996,Ладья,Секретарь
36,948553,"Региональный центр охраны труда, ДПО, АНО",Секретарь
37,1197945,Inmedia,Секретарь
38,4120747,Репин Георгий Владимирович,Секретарь
39,3432824,ЕвроГеоПроект,Секретарь
40,1329,Европлан,Секретарь
41,1873872,ЛИФТРЕГИОН,Секретарь
42,3613088,ДМП ЭТС,Секретарь
43,4354350,Рынок-Агро,Секретарь
44,3161768,РЦК,Секретарь
45,45036,Компания Выбор,Секретарь
46,1061573,Бан-Бочка,Секретарь
47,4845955,Самарское областное отделение ВДПО,Секретарь
48,3603182,БИЗНЕССФЕРА,Секретарь
49,5266140,Теплоэнергострой,Секретарь
50,2827672,АгроХозСнаб,Секретарь
51,3204172,Лифтиндустрия,Секретарь
52,3532071,Порт Тольятти,Секретарь
53,4687943,СК Олимп,Секретарь
54,3058881,Зебель-Тулс,Секретарь
55,3932865,Железнодорожный районный суд г. Самара,Секретарь
56,3036388,УК ГОСТ,Секретарь
57,857191,Андерсен Ивент,Секретарь
58,1976850,Единый Центр,Секретарь
59,5103556,АРБОТЕК,Секретарь
60,7012,ГПМ Радио,Секретарь
61,3385674,Офис24,Секретарь
62,3437792,ГЕММА,Секретарь
63,75699,Ротор-Лизинг,Секретарь
64,3167451,Нива,Секретарь
65,2191218,ВИК,Секретарь
66,3437792,ГЕММА,Секретарь
67,2286834,Агентство по взысканию долгов Легал Коллекшн,Секретарь
68,5110513,Магистраль,Секретарь
69,5335674,Новак,Секретарь
70,5755,"Авангард, АКБ",Секретарь
71,1465921,Агростроймонтаж-2,Секретарь
72,733,ЛАНИТ,Секретарь
73,4167790,Айтеко Технолоджи,Секретарь
74,5296667,Danstef,Секретарь
75,3932865,Железнодорожный районный суд г. Самара,Секретарь
76,44534,Аптеки «ВИТА»,Секретарь
77,5199789,Анкор,Секретарь
78,4679506,Руф Профи,Секретарь
79,43877,Самарская торговая компания,Секретарь
80,997916,Кентавр,Секретарь
81,4660149,Советский районный суд г.Самара,Секретарь
82,35382,"Бизнес-Персонал, Самара",Секретарь
83,1444984,YellowRockets,Секретарь
84,1172287,РМГ,Секретарь
85,116442,ЭЛКОН,Секретарь
86,1797960,Куйбышевский районный суд,Секретарь
87,1028773,Флаитекс,Секретарь
88,2094188,НОВОЕ ПОКОЛЕНИЕ,Секретарь
89,1520462,Эталон Интерьер,Секретарь
90,1646409,МТО Альянс,Секретарь
91,4889788,Чистый Дом,Секретарь
92,20828,ТЯЖМАШ,Секретарь
93,2973704,Даль,Секретарь
94,1999137,Тру`А,Секретарь
95,3576620,АМП,Секретарь
96,1417681,АДЭМС,Секретарь
97,952855,Milimon,Секретарь
98,2012835,АсокмаМед,Секретарь
99,3526060,Солиев Андрей Рахимджанович,Секретарь
100,3071697,Староверов Виктор Павлович,Секретарь
101,5299075,Селюшкин Алексей Александрович,Секретарь
102,4066978,Санаторий Русский бор,Секретарь
103,67611,Тензор,Секретарь
104,4811074,ГЭК,Секретарь
105,886040,ESTEL Самара,Секретарь
106,3547884,Первая Правовая Помощь,Секретарь
107,3578726,Центр Оценки и Управления Недвижимостью,Секретарь
108,2955490,Климатика РУС,Секретарь
109,5074200,КАРАЛ,Секретарь
110,3454029,ТОО ТұмарЛау Астана kz,Секретарь
111,4084950,Интерэлектро,Секретарь
112,4870077,Юридическая компания Содействие,Секретарь
113,5292219,Шанс,Секретарь
114,5174452,Есина Татьяна Юрьевна,Секретарь
115,5294333,Новая крепость,Секретарь
116,5158244,Профмед,Секретарь
117,4958559,PCA Group Rus,Секретарь
118,37902,Европейская медиагруппа (ЕМГ),Секретарь
119,2311503,Волганефтепродукт,Секретарь
120,1238295,Корпорация РосРегион Развитие,Секретарь
121,1635561,ТД СпецСплав,Секретарь
122,1323394,ЯРиСС,Секретарь
123,941524,СТРОЙРЕСУРС,Секретарь
124,4699383,Агентство Оценки Гранд Истейт,Секретарь
125,1714677,kt.team,Секретарь
126,4283368,Компания Энигран,Секретарь
127,39404,Сеть магазинов Белая Техника,Секретарь
128,3179064,УК ЖЭК,Секретарь
129,2156678,ПО Герметекс,Секретарь
130,3529006,БЕКЕР И ПАРТНЁРЫ,Секретарь
131,4539763,Объединенная сервисная компания,Секретарь
132,859489,КУБОМЕТР,Секретарь
133,4500092,АМП ДАМОЛ,Секретарь
134,3437792,ГЕММА,Секретарь
135,620650,Промышленная компания BRUMEX,Секретарь
136,5314077,СМ-Логистик,Секретарь
137,3579081,БМ Консалт Губерния,Секретарь
138,1635256,Единение,Секретарь
139,83919,Регионэкопродукт-Поволжье,Секретарь
140,36486,Magenta Technology,Секретарь
141,4923985,Бакшина Юлия Владимировна,Секретарь
142,3558713,ПТК,Секретарь
143,41770,"МАЯК, группа компаний. г. Самара",Секретарь
144,3180666,АГРО-АЙТИ,Секретарь
145,4236988,Hadson School,Секретарь
146,3437792,ГЕММА,Секретарь
147,983315,Impulse.Expert,Секретарь
148,3437792,ГЕММА,Секретарь
149,1109661,ГРУППА КОМПАНИЙ SAMCOM,Секретарь
150,83632,"Спутник, г. Самара",Секретарь
151,3535216,Постникова Нина Аркадьевна,Секретарь
152,3177,Первый Бит,Секретарь
153,1441214,Завод электростанций РЕСУРС,Секретарь
154,3707388,ГБУЗ СО Самарская городская больница № 6,Секретарь
155,5096639,ИОНИА-Тольятти,Секретарь
156,4998877,Малыгин Никита Евгеньевич,Секретарь
157,1689259,JCat.ru,Секретарь
158,3437792,ГЕММА,Секретарь
159,2057,МИР ИНСТРУМЕНТА,Секретарь
160,1479818,Piano,Секретарь
161,887369,Юнирайз,Секретарь
162,1197524,Изобилие,Секретарь
163,4380972,Юнайтед Девелоперс,Секретарь
164,3228997,Киловатт-С,Секретарь
165,2802256,ИнструментКрепСнаб,Секретарь
166,2238838,Степанова Екатерина Олеговна,Секретарь
167,3865597,МЭЦФМ Национальное достояние,Секретарь
168,4606381,Крептонн,Секретарь
169,3447154,ОЛ СИЗОНС ОТЕЛЬ МЕНЕДЖМЕНТ Д.У.,Секретарь
170,5262617,OPEN MEDIA,СММ
171,3312877,Таргет Фэмили,СММ
172,4708080,Шашлык63.рф,СММ
173,2559409,Тесла Таргет,СММ
174,3529,Сбербанк,Психолог
175,3198132,МБУК г.о. Самара СМИБС,Психолог
176,3618475,Самарский государственный колледж сервисных технологий и дизайна,Психолог
177,1786503,Учитель для России,Психолог
178,4259950,Фролушка,Психолог
179,3508331,НЧУПО Колледж управления и экономики,Психолог
180,1164269,Нейрология,Психолог
181,689473,Ворк,Психолог
182,4341546,ЭНЕРГИЯ,Лаборант
183,68170,Cotecna,Лаборант
184,3124290,Самарский завод медицинских изделий,Лаборант
185,1460032,МонтажТехСтрой,Лаборант
186,4341546,ЭНЕРГИЯ,Лаборант
187,184497,ДСК АВТОБАН,Лаборант
188,792880,Промышленная группа СТРОЙСИСТЕМА,Лаборант
189,65617,"ОЗОН, фармацевтическая компания",Лаборант
190,730158,Авиаагрегат,Лаборант
191,65617,"ОЗОН, фармацевтическая компания",Лаборант
192,65617,"ОЗОН, фармацевтическая компания",Лаборант
193,1497480,Новокуйбышевский завод катализаторов,Лаборант
194,1864799,ГЦОТ Аврора-110,Лаборант
195,4257240,ТД АГРОСЕРВИС,Лаборант
196,2064,Российские Коммунальные Системы,Лаборант
197,5203815,RELIKON,Лаборант
198,1672149,Химсинтез,Лаборант
199,5203815,RELIKON,Лаборант
200,4216585,Техресурс,Лаборант
201,4341546,ЭНЕРГИЯ,Лаборант
202,2410791,СКЗ,Лаборант
203,184497,ДСК АВТОБАН,Лаборант
204,3704658,ГБУЗ Самарcкое областное бюро судебно-медицинской экспертизы,Лаборант
205,4823741,Самарская СТК,Лаборант
206,5294312,Ладья,Лаборант
207,41477,"Голден Груп, г. Самара",Лаборант
208,1672149,Химсинтез,Лаборант
209,1449959,Новокуйбышевский нефтеперерабатывающий завод,Лаборант
210,2765,ManpowerGroup,Лаборант
211,3691740,ГБПОУ СО ТПК,Лаборант
212,68170,Cotecna,Лаборант
213,68170,Cotecna,Лаборант
214,3428635,Фитнес Фуд,Лаборант
215,1385186,ГБУЗ СГКБ №1 им. Н.И. Пирогова,Лаборант
216,4082616,ТОАЗ,Лаборант
217,1291951,ГБУЗ СО Самарская городская больница №8,Лаборант
218,1171744,ГБУЗ СО Самарская городская больница № 7,Лаборант
219,1980032,ГБУЗ СО Самарская городская поликлиника № 1 Промышленного района,Лаборант
220,2106875,ГБУЗ СО Самарская городская детская больница № 2,Лаборант
221,2791,Шлюмберже,Лаборант
222,36430,EПК Самара,Лаборант
223,3158955,УК Медгард,Лаборант
224,36430,EПК Самара,Лаборант
225,2158562,ГБУЗ СО Самарская Медико-санитарная часть №2 промышленного района,Лаборант
226,4114168,ПК Евробетон,Лаборант
227,2886032,ГбУЗ Самарский областной клинический противотуберкулезный диспансер им. Н.В.Постникова,Лаборант
228,4082616,ТОАЗ,Лаборант
229,208189,AKRON HOLDING,Лаборант
230,3114372,ПКК ВЕСНА,Лаборант
231,1655723,ГБУЗ КО Гурьевская районная больница,Лаборант
232,3214707,СамараБио,Лаборант
233,4709137,Автодоринжиниринг,Лаборант
234,2107512,ГБУЗ СО Самарская Городская клиническая поликлиника № 15 Промышленного района,Лаборант
235,2150097,ГБУЗ Самарский областной наркологический диспансер,Лаборант
236,1710825,Государственное бюджетное учреждение здравоохранения Самарская областная клиническая больница имени В.Д. Середавина,Лаборант
237,5013369,Адверс,Технолог
238,89649,СВМЗ,Технолог
239,4013312,Вектор Тольятти,Технолог
240,5013369,Адверс,Технолог
241,5314982,Лесовой Николай Валерьевич,Технолог
242,4967573,Завод стальных колес,Технолог
243,572246,"Перспектива, НПХ",Технолог
244,1942336,Перекресток,Технолог
245,3674100,Металлопродукция,Технолог
246,772330,Ипросс,Технолог
247,1618834,Поляна,Технолог
248,41477,"Голден Груп, г. Самара",Технолог
249,208189,AKRON HOLDING,Технолог
250,2222,ЕВРОЦЕМЕНТ груп,Технолог
251,2961491,ТВС,Технолог
252,3755775,Волгалон Лимитед,Технолог
253,72461,Версус Сервис,Технолог
254,1921034,Самарский хлебозавод №5,Технолог
255,41477,"Голден Груп, г. Самара",Технолог
256,1602714,JOYESHOP,Технолог
257,1734874,Металлист-Самара,Технолог
258,15936,"Персонал-Exclusive, Первое рекрутинговое агентство",Технолог
259,2222,ЕВРОЦЕМЕНТ груп,Технолог
260,753560,ПРОИЗВОДСТВЕННАЯ КОМПАНИЯ ТОРЕРО,Технолог
261,598806,Инновационные системы пожаробезопасности,Технолог
262,2909226,ХлебБери,Технолог
263,1144526,Сатурно-ТП,Технолог
264,3428635,Фитнес Фуд,Технолог
265,22212,Акульчев,Технолог
266,3297215,Виза,Технолог
267,1222792,Завод Продмаш,Технолог
268,1222792,Завод Продмаш,Технолог
269,7172,"Лента, федеральная розничная сеть",Технолог
270,2669130,ПрофАнтикор,Технолог
271,983787,Флим,Технолог
272,1863440,БПО Прогресс,Технолог
273,1863440,БПО Прогресс,Технолог
274,217201,НОВЛАЙН,Технолог
275,3309073,Транслак,Технолог
276,247162,Модерн Стайл,Технолог
277,1213482,ГБУЗ СО Самарская городская поликлиника № 13,Технолог
278,1863440,БПО Прогресс,Технолог
279,1863440,БПО Прогресс,Технолог
280,1222792,Завод Продмаш,Технолог
281,40714,"У Палыча, г. Самара",Технолог
282,151270,Тольяттинский Трансформатор,Технолог
283,792880,Промышленная группа СТРОЙСИСТЕМА,Технолог
284,990605,Волгабурмаш,Технолог
285,207413,ТСК Волгаэнергопром,Технолог
286,36430,EПК Самара,Технолог
287,3570514,Лазарева Екатерина Александровна,Технолог
288,1565763,Волга Стандарт,Технолог
289,1222792,Завод Продмаш,Технолог
290,1222792,Завод Продмаш,Технолог
291,1164592,"АСУ ПРО, филиал в г. Самара",Технолог
292,1740,Яндекс,Технолог
293,1740,Яндекс,Технолог
294,1740,Яндекс,Технолог
295,1740,Яндекс,Технолог
296,3984794,Русский Рынок,Технолог
297,691506,Сегула Технолоджис Раша,Технолог
298,158720,Hoff,Технолог
299,241845,СамараНИПИнефть,Технолог
300,1034154,Аксиома,Технолог
301,6244,Церсанит Трейд,Технолог
302,608553,КУЗНЕЦОВ,Технолог
303,745322,Промстройволга-С,Технолог
304,736180,МАУ МФЦ,Технолог
305,1106203,Линде Инжиниринг Рус,Технолог
306,848358,НПП КуйбышевТелеком-Метрология,Технолог
307,3972125,МеталлИнвест,Технолог
308,4524196,НПП Авис,Технолог
309,792880,Промышленная группа СТРОЙСИСТЕМА,Технолог
310,969699,Лазер-Формат,Технолог
311,49594,Входные двери Феррони,Технолог
312,49594,Входные двери Феррони,Технолог
313,49594,Входные двери Феррони,Технолог
314,1975452,Строммашина-Щит,Технолог
315,49594,Входные двери Феррони,Технолог
316,845896,АД ПЛАСТИК,Технолог
317,184497,ДСК АВТОБАН,Технолог
318,184497,ДСК АВТОБАН,Технолог
319,247118,HAYS,Технолог
320,2069015,ГБПОУ ТОЛЬЯТТИНСКИЙ МЕДКОЛЛЕДЖ,Технолог
321,1975452,Строммашина-Щит,Технолог
322,44534,Аптеки «ВИТА»,Технолог
323,41144,АСКОН,Технолог
324,1112228,Металлоцентр-Тольятти,Технолог
325,975465,Волга НИПИТЭК,Технолог
326,1661,ХПП Софрино Русской православной церкви,Технолог
327,975465,Волга НИПИТЭК,Технолог
328,2683477,Представительство ТОО Омас Интергейтед в г. Казань,Технолог
329,975465,Волга НИПИТЭК,Технолог
330,981,Калашников,Технолог
331,3338351,ПК СПЕЦМАШ,Технолог
332,1234417,Арсенал Атлета,Технолог
333,41770,"МАЯК, группа компаний. г. Самара",Технолог
334,4140150,Теплора,Технолог
335,3314734,2050-Интегратор,Технолог
336,3071811,ВЕНТЗАВОД,Технолог
337,36430,EПК Самара,Технолог
338,1077608,Объединенные пензенские водочные заводы,Технолог
339,3071811,ВЕНТЗАВОД,Технолог
340,3478098,Бизнесресурс,Технолог
341,1919045,ТПК Брик,Технолог
342,1034154,Аксиома,Технолог
343,2688481,ЗЭТО / Завод электротехнического оборудования,Технолог
344,96827,АЛМЕТ,Технолог
345,1517702,Самарагорэнергосбыт,Технолог
346,1734874,Металлист-Самара,Технолог
347,4237,Грасис,Технолог
348,4585836,ГАПОУ СО Самарский государственный колледж,Технолог
349,64545,Завод им. А.М.Тарасова,Технолог
350,1048693,Мебельная фабрика Матрикс,Технолог
351,1517702,Самарагорэнергосбыт,Технолог
352,3538493,ЭКО-технологии плюс,Технолог
353,1517702,Самарагорэнергосбыт,Технолог
354,2873,HUAWEI,Технолог
355,3160387,ЭЛЕКТРОЩИТ САМАРА,Технолог
356,2806361,УК ДСК-групп,Технолог
357,104309,Мясницкий ряд,Технолог
358,93090,Самарский Стройфарфор,Технолог
359,93090,Самарский Стройфарфор,Технолог
360,4585836,ГАПОУ СО Самарский государственный колледж,Технолог
361,46857,Мать И Дитя ИДК,Технолог
362,35909,"ВОЛГАТРАНССТРОЙ, Группа компаний",Технолог
363,730158,Авиаагрегат,Технолог
364,1171597,Димитровградский металлургический завод,Технолог
365,1618834,Поляна,Технолог
366,39973,ОРТО,Технолог
367,4682997,АНО ДПО Альянс-Обучение,Технолог
368,564931,Тихвинский вагоностроительный завод (АО ТВСЗ),Технолог
369,78263,ЗАВОД КРАСНЫЙ ЯКОРЬ,Технолог
370,4361011,Пекарни Бико,Технолог
371,1942336,Перекресток,Технолог
372,39616,Авиакор - авиационный завод,Технолог
373,2558916,Росконсалт-С,Технолог
374,1144526,Сатурно-ТП,Технолог
375,36430,EПК Самара,Технолог
376,4181,Банк ВТБ (ПАО),Технолог
377,675915,Уральский завод гражданской авиации,Технолог
378,2806361,УК ДСК-групп,Технолог
379,893156,Новокуйбышевская Нефтехимическая Компания (ННК),Технолог
380,675915,Уральский завод гражданской авиации,Технолог
381,577051,Полад,Технолог
382,608553,КУЗНЕЦОВ,Технолог
383,49594,Входные двери Феррони,Технолог
384,924941,НПП Техмашконструкция,Технолог
385,1291951,ГБУЗ СО Самарская городская больница №8,Технолог
386,730158,Авиаагрегат,Технолог
387,1192061,ПриволжскНИПИнефть,Технолог
388,579454,ТД Пищевые технологии,Технолог
