,vacancy,spec_name_vac,id_empl,skill,date
17652,43685679,Frontend-разработчик,2767490,Web мастер,19-04-2021
17653,43685930,Менеджер по продажам Средств Защиты Растений и семян,1527521,Сельское хозяйство,19-04-2021
17654,43685970,Инженер-механик,5013291,Сервисное обслуживание,19-04-2021
17655,43685970,Инженер-механик,5013291,Продажа,19-04-2021
17656,43685970,Инженер-механик,5013291,"Автомобили, Запчасти",19-04-2021
17657,43685970,Инженер-механик,5013291,"Станки, тяжелое оборудование",19-04-2021
17658,43685970,Инженер-механик,5013291,Инженер,19-04-2021
17659,43686360,Инженер по внедрению (Машиностроение),41144,Инженер,19-04-2021
17660,43686360,Инженер по внедрению (Машиностроение),41144,Системы автоматизированного проектирования,19-04-2021
17661,43686393,Менеджер объекта (клининг),994441,АХО,19-04-2021
17662,43686542,HR and Administrative Assistant,4328882,Управление персоналом,19-04-2021
17663,43686542,HR and Administrative Assistant,4328882,Учет кадров,19-04-2021
17664,43686542,HR and Administrative Assistant,4328882,Другое,19-04-2021
17665,43686542,HR and Administrative Assistant,4328882,"Начальный уровень, Мало опыта",19-04-2021
17666,43686750,Клиентский менеджер в офис продаж АМГРАД,1126132,Другое,19-04-2021
17667,43686750,Клиентский менеджер в офис продаж АМГРАД,1126132,Жилье,19-04-2021
17668,43686804,Менеджер по продажам/дизайнер-консультант,1143196,Мебель,19-04-2021
17669,43686804,Менеджер по продажам/дизайнер-консультант,1143196,Розничная торговля,19-04-2021
17670,43686804,Менеджер по продажам/дизайнер-консультант,1143196,Дистрибуция,19-04-2021
17671,43686804,Менеджер по продажам/дизайнер-консультант,1143196,Прямые продажи,19-04-2021
17672,43686804,Менеджер по продажам/дизайнер-консультант,1143196,Сантехника,19-04-2021
17673,43686804,Менеджер по продажам/дизайнер-консультант,1143196,Продавец в магазине,19-04-2021
17674,43686919,Менеджер по продажам услуг,1114130,Продажи,19-04-2021
17675,43686919,Менеджер по продажам услуг,1114130,Интернет,19-04-2021
17676,43686919,Менеджер по продажам услуг,1114130,Прямые продажи,19-04-2021
17677,43686919,Менеджер по продажам услуг,1114130,"Продажи по телефону, Телемаркетинг",19-04-2021
17678,43687030,Менеджер по продажам автозапчастей,1601531,Автозапчасти,19-04-2021
17679,43687089,Ассистент специалиста по персоналу,4925,Рекрутмент,19-04-2021
17680,43687089,Ассистент специалиста по персоналу,4925,Управление персоналом,19-04-2021
17681,43687089,Ассистент специалиста по персоналу,4925,Учет кадров,19-04-2021
17682,43687148,Старший клиентский менеджер,3529,Привлечение клиентов,19-04-2021
17683,43687148,Старший клиентский менеджер,3529,Инвестиционная компания,19-04-2021
17684,43687148,Старший клиентский менеджер,3529,Продажа финансовых продуктов,19-04-2021
17685,43687148,Старший клиентский менеджер,3529,Кредитование малого и среднего бизнеса,19-04-2021
17686,43687148,Старший клиентский менеджер,3529,Корпоративное финансирование,19-04-2021
17687,43687251,Территориальный менеджер/Управляющий салонами связи,4530127,Управление персоналом,19-04-2021
17688,43687251,Территориальный менеджер/Управляющий салонами связи,4530127,Управление продажами,19-04-2021
17689,43687251,Территориальный менеджер/Управляющий салонами связи,4530127,Менеджер по работе с клиентами,19-04-2021
17690,43687254,Java-разработчик,2767490,"Программирование, Разработка",19-04-2021
17691,43687329,Электрик,4215585,Электрик,19-04-2021
17692,43687334,"Менеджер салона сотовой связи/ Продавец-консультант (ул.Мира, 21)",4530127,Розничная торговля,19-04-2021
17693,43687334,"Менеджер салона сотовой связи/ Продавец-консультант (ул.Мира, 21)",4530127,Дистрибуция,19-04-2021
17694,43687334,"Менеджер салона сотовой связи/ Продавец-консультант (ул.Мира, 21)",4530127,Продавец в магазине,19-04-2021
17695,43687334,"Менеджер салона сотовой связи/ Продавец-консультант (ул.Мира, 21)",4530127,Продажи,19-04-2021
17696,43687334,"Менеджер салона сотовой связи/ Продавец-консультант (ул.Мира, 21)",4530127,Консультирование,19-04-2021
17697,43687340,Менеджер-оператор по работе с клиентами,5155338,Кредиты,19-04-2021
17698,43687340,Менеджер-оператор по работе с клиентами,5155338,"Начальный уровень, Мало опыта",19-04-2021
17699,43687340,Менеджер-оператор по работе с клиентами,5155338,Консультирование,19-04-2021
17700,43687340,Менеджер-оператор по работе с клиентами,5155338,"Финансы, Банки, Инвестиции",19-04-2021
17701,43687401,Системный аналитик,2767490,"Программирование, Разработка",19-04-2021
17702,43687401,Системный аналитик,2767490,Системная интеграция,19-04-2021
17703,43687401,Системный аналитик,2767490,Системы автоматизированного проектирования,19-04-2021
17704,43687401,Системный аналитик,2767490,Технический писатель,19-04-2021
17705,43687401,Системный аналитик,2767490,Аналитик,19-04-2021
17706,43687403,Ведущий инженер по обслуживанию аналитического оборудования,197135,Нефтепереработка,19-04-2021
17707,43687403,Ведущий инженер по обслуживанию аналитического оборудования,197135,Инженер,19-04-2021
17708,43687403,Ведущий инженер по обслуживанию аналитического оборудования,197135,Нефть,19-04-2021
17709,43687403,Ведущий инженер по обслуживанию аналитического оборудования,197135,"Электромонтер, Кабельщик",19-04-2021
17710,43687403,Ведущий инженер по обслуживанию аналитического оборудования,197135,Наладчик,19-04-2021
17711,43687403,Ведущий инженер по обслуживанию аналитического оборудования,197135,Электрик,19-04-2021
17712,43687431,Юрист/юрисконсульт,3201138,Договорное право,19-04-2021
17713,43687431,Юрист/юрисконсульт,3201138,Регистрация юридических лиц,19-04-2021
17714,43687431,Юрист/юрисконсульт,3201138,"Ценные бумаги, Рынки капитала",19-04-2021
17715,43687431,Юрист/юрисконсульт,3201138,Трудовое право,19-04-2021
17716,43687431,Юрист/юрисконсульт,3201138,Корпоративное право,19-04-2021
17717,43687431,Юрист/юрисконсульт,3201138,Юрисконсульт,19-04-2021
17718,43687440,Менеджер по сервису (Энтузиастов),46857,Ресепшен,19-04-2021
17719,43687440,Менеджер по сервису (Энтузиастов),46857,Архивист,19-04-2021
17720,43687440,Менеджер по сервису (Энтузиастов),46857,"Начальный уровень, Мало опыта",19-04-2021
17721,43687440,Менеджер по сервису (Энтузиастов),46857,Сотрудник call-центра,19-04-2021
17722,43687440,Менеджер по сервису (Энтузиастов),46857,Секретарь,19-04-2021
17723,43687445,Менеджер салона сотовой связи Мегафон (Утевка),4530127,Розничная торговля,19-04-2021
17724,43687445,Менеджер салона сотовой связи Мегафон (Утевка),4530127,Прямые продажи,19-04-2021
17725,43687445,Менеджер салона сотовой связи Мегафон (Утевка),4530127,Менеджер по работе с клиентами,19-04-2021
17726,43687445,Менеджер салона сотовой связи Мегафон (Утевка),4530127,Продавец в магазине,19-04-2021
17727,43687622,Ведущий специалист АХО,4530127,АХО,19-04-2021
17728,43687656,Инженер-технолог программист по механической обработке с ЧПУ,3478098,Инженер,19-04-2021
17729,43687656,Инженер-технолог программист по механической обработке с ЧПУ,3478098,Инженерные науки,19-04-2021
17730,43687688,Специалист по бизнес-процессам,44534,Делопроизводство,19-04-2021
17731,43687688,Специалист по бизнес-процессам,44534,Ввод данных,19-04-2021
17732,43687688,Специалист по бизнес-процессам,44534,Администратор баз данных,19-04-2021
17733,43687688,Специалист по бизнес-процессам,44534,Аналитик,19-04-2021
17734,43687711,Менеджер по закупкам ТМЦ,44534,Закупки и снабжение,19-04-2021
17735,43687744,Менеджер по продажам,2012835,"Медицина, Фармацевтика",19-04-2021
17736,43687748,Наладчик (оператор) станков с ЧПУ,3478098,Оператор станков,19-04-2021
17737,43687871,Специалист по тендерам,2848882,Тендеры,19-04-2021
17738,43687871,Специалист по тендерам,2848882,Менеджер по работе с клиентами,19-04-2021
17739,43687871,Специалист по тендерам,2848882,Авиационная промышленность,19-04-2021
17740,43687871,Специалист по тендерам,2848882,Машиностроение,19-04-2021
17741,43687871,Специалист по тендерам,2848882,Управление проектами,19-04-2021
17742,43687871,Специалист по тендерам,2848882,Закупки и снабжение,19-04-2021
17743,43687997,Офис-менеджер,2012835,Управляющий офисом (Оffice manager),19-04-2021
17744,43688050,Специалист по торговому маркетингу,7172,Управление маркетингом,19-04-2021
17745,43688050,Специалист по торговому маркетингу,7172,Торговый маркетинг(Trade marketing),19-04-2021
17746,43688050,Специалист по торговому маркетингу,7172,Мерчендайзинг,19-04-2021
17747,43688064,Оператор ПУ,4716637,Оператор станков,19-04-2021
17748,43688087,Юрисконсульт,2766846,Договорное право,19-04-2021
17749,43688087,Юрисконсульт,2766846,Юрисконсульт,19-04-2021
17750,43688105,Инженер,1745735,Другое,19-04-2021
17751,43688105,Инженер,1745735,Инженер,19-04-2021
17752,43688139,Инженер проектировщик систем автоматического полива и водоснабжения,5125939,Инженер,19-04-2021
17753,43688139,Инженер проектировщик систем автоматического полива и водоснабжения,5125939,"Проектирование, Архитектура",19-04-2021
17754,43688139,Инженер проектировщик систем автоматического полива и водоснабжения,5125939,"Начальный уровень, Мало опыта",19-04-2021
17755,43688329,Контент-менеджер,1000906,"Начальный уровень, Мало опыта",19-04-2021
17756,43688329,Контент-менеджер,1000906,Другое,19-04-2021
17757,43688329,Контент-менеджер,1000906,"Начальный уровень, Мало опыта",19-04-2021
17758,43688329,Контент-менеджер,1000906,Контент,19-04-2021
17759,43688455,Электрик,2653342,Электрик,19-04-2021
17760,43688498,Сварщик на полуавтомат,1641545,Сварщик,19-04-2021
17761,43688569,Менеджер по работе с клиентами,35382,Прямые продажи,19-04-2021
17762,43688569,Менеджер по работе с клиентами,35382,Сельское хозяйство,19-04-2021
17763,43688569,Менеджер по работе с клиентами,35382,Менеджер по работе с клиентами,19-04-2021
17764,43688569,Менеджер по работе с клиентами,35382,"Продажи по телефону, Телемаркетинг",19-04-2021
17765,43689154,Менеджер по продажам компрессорного оборудования,5190766,Оптовая торговля,19-04-2021
17766,43689154,Менеджер по продажам компрессорного оборудования,5190766,"Станки, тяжелое оборудование",19-04-2021
17767,43689166,Инженер ПТО (транспорт),5203815,Автоперевозки,19-04-2021
17768,43689166,Инженер ПТО (транспорт),5203815,Механик,19-04-2021
17769,43689233,Оператор службы поддержки в Яндекс.Путешествия,1740,"Начальный уровень, Мало опыта",19-04-2021
17770,43689233,Оператор службы поддержки в Яндекс.Путешествия,1740,"Начальный уровень, Мало опыта",19-04-2021
17771,43689233,Оператор службы поддержки в Яндекс.Путешествия,1740,Сотрудник call-центра,19-04-2021
17772,43689233,Оператор службы поддержки в Яндекс.Путешествия,1740,Консультирование,19-04-2021
17773,43689244,Оператор службы поддержки в Яндекс.Путешествия,1740,"Начальный уровень, Мало опыта",19-04-2021
17774,43689244,Оператор службы поддержки в Яндекс.Путешествия,1740,"Начальный уровень, Мало опыта",19-04-2021
17775,43689244,Оператор службы поддержки в Яндекс.Путешествия,1740,Сотрудник call-центра,19-04-2021
17776,43689244,Оператор службы поддержки в Яндекс.Путешествия,1740,Консультирование,19-04-2021
17777,43689507,Управляющий офисом/ Помощник руководителя,4923985,"Маркетинг, Реклама, PR",19-04-2021
17778,43689507,Управляющий офисом/ Помощник руководителя,4923985,Управление персоналом,19-04-2021
17779,43689507,Управляющий офисом/ Помощник руководителя,4923985,Развитие персонала,19-04-2021
17780,43689507,Управляющий офисом/ Помощник руководителя,4923985,Помощник,19-04-2021
17781,43689507,Управляющий офисом/ Помощник руководителя,4923985,Юрисконсульт,19-04-2021
17782,43689507,Управляющий офисом/ Помощник руководителя,4923985,Управление проектами,19-04-2021
17783,43689720,Специалист по аренде строительного оборудования,5327272,Другое,19-04-2021
17784,43689724,Специалист сметно-договорного отдела (СДО),1938593,Эксплуатация,19-04-2021
17785,43689724,Специалист сметно-договорного отдела (СДО),1938593,Строительство,19-04-2021
17786,43689724,Специалист сметно-договорного отдела (СДО),1938593,Управление проектами,19-04-2021
17787,43689724,Специалист сметно-договорного отдела (СДО),1938593,"Проектирование, Архитектура",19-04-2021
17788,43689726,Ведущий специалист отдела пролонгации,185755,Комплексное страхование физических лиц,19-04-2021
17789,43689726,Ведущий специалист отдела пролонгации,185755,Комплексное страхование юридических лиц,19-04-2021
17790,43689726,Ведущий специалист отдела пролонгации,185755,Автострахование,19-04-2021
17791,43689726,Ведущий специалист отдела пролонгации,185755,Агент,19-04-2021
17792,43689726,Ведущий специалист отдела пролонгации,185755,Перестрахование,19-04-2021
17793,43689726,Ведущий специалист отдела пролонгации,185755,Продажа,19-04-2021
17794,43689761,Оператор службы поддержки в Яндекс.Путешествия,1740,"Начальный уровень, Мало опыта",19-04-2021
17795,43689761,Оператор службы поддержки в Яндекс.Путешествия,1740,"Начальный уровень, Мало опыта",19-04-2021
17796,43689761,Оператор службы поддержки в Яндекс.Путешествия,1740,Сотрудник call-центра,19-04-2021
17797,43689761,Оператор службы поддержки в Яндекс.Путешествия,1740,Консультирование,19-04-2021
17798,43689907,Оператор службы поддержки в Яндекс.Путешествия,1740,"Начальный уровень, Мало опыта",19-04-2021
17799,43689907,Оператор службы поддержки в Яндекс.Путешествия,1740,"Начальный уровень, Мало опыта",19-04-2021
17800,43689907,Оператор службы поддержки в Яндекс.Путешествия,1740,Сотрудник call-центра,19-04-2021
17801,43689907,Оператор службы поддержки в Яндекс.Путешествия,1740,Консультирование,19-04-2021
17802,43690063,Оператор службы поддержки в Медиасервисы,1740,"Начальный уровень, Мало опыта",19-04-2021
17803,43690063,Оператор службы поддержки в Медиасервисы,1740,Сотрудник call-центра,19-04-2021
17804,43690063,Оператор службы поддержки в Медиасервисы,1740,Консультирование,19-04-2021
17805,43690074,Оператор службы поддержки в Медиасервисы,1740,"Начальный уровень, Мало опыта",19-04-2021
17806,43690074,Оператор службы поддержки в Медиасервисы,1740,Сотрудник call-центра,19-04-2021
17807,43690074,Оператор службы поддержки в Медиасервисы,1740,Консультирование,19-04-2021
17808,43690253,Кладовщик-оператор,4200669,"Комплектовщик, Укладчик-упаковщик",19-04-2021
17809,43690270,Ведущий менеджер по работе с ключевыми клиентами,404,Услуги для бизнеса,19-04-2021
17810,43690270,Ведущий менеджер по работе с ключевыми клиентами,404,Продажа финансовых продуктов,19-04-2021
17811,43690270,Ведущий менеджер по работе с ключевыми клиентами,404,Кредитование малого и среднего бизнеса,19-04-2021
17812,43690270,Ведущий менеджер по работе с ключевыми клиентами,404,Коммерческий банк,19-04-2021
17813,43690321,Оператор внутреннего саll-центра,1740,"Начальный уровень, Мало опыта",19-04-2021
17814,43690321,Оператор внутреннего саll-центра,1740,"Начальный уровень, Мало опыта",19-04-2021
17815,43690321,Оператор внутреннего саll-центра,1740,Сотрудник call-центра,19-04-2021
17816,43690321,Оператор внутреннего саll-центра,1740,Консультирование,19-04-2021
17817,43690332,Оператор внутреннего саll-центра,1740,"Начальный уровень, Мало опыта",19-04-2021
17818,43690332,Оператор внутреннего саll-центра,1740,"Начальный уровень, Мало опыта",19-04-2021
17819,43690332,Оператор внутреннего саll-центра,1740,Сотрудник call-центра,19-04-2021
17820,43690332,Оператор внутреннего саll-центра,1740,Консультирование,19-04-2021
17821,43690435,Электрогазосварщик 5 разряда,29471,Строительство,19-04-2021
17822,43690436,Ведущий менеджер по продажам,4552933,Дилерские сети,19-04-2021
17823,43690436,Ведущий менеджер по продажам,4552933,Прямые продажи,19-04-2021
17824,43690436,Ведущий менеджер по продажам,4552933,Торговый представитель,19-04-2021
17825,43690436,Ведущий менеджер по продажам,4552933,Менеджер по работе с клиентами,19-04-2021
17826,43690436,Ведущий менеджер по продажам,4552933,Бытовая техника,19-04-2021
17827,43690436,Ведущий менеджер по продажам,4552933,Алкоголь,19-04-2021
17828,43690617,Middle/senior C# разработчик,41862,"Программирование, Разработка",19-04-2021
17829,43690752,Оператор внутреннего саll-центра,1740,"Начальный уровень, Мало опыта",19-04-2021
17830,43690752,Оператор внутреннего саll-центра,1740,"Начальный уровень, Мало опыта",19-04-2021
17831,43690752,Оператор внутреннего саll-центра,1740,Сотрудник call-центра,19-04-2021
17832,43690752,Оператор внутреннего саll-центра,1740,Консультирование,19-04-2021
17833,43690896,Оператор,2476133,Другое,19-04-2021
17834,43690896,Оператор,2476133,Другое,19-04-2021
17835,43690896,Оператор,2476133,Ввод данных,19-04-2021
17836,43690896,Оператор,2476133,Учет товарооборота,19-04-2021
17837,43690928,Оператор внутреннего саll-центра,1740,"Начальный уровень, Мало опыта",19-04-2021
17838,43690928,Оператор внутреннего саll-центра,1740,"Начальный уровень, Мало опыта",19-04-2021
17839,43690928,Оператор внутреннего саll-центра,1740,Сотрудник call-центра,19-04-2021
17840,43690928,Оператор внутреннего саll-центра,1740,Консультирование,19-04-2021
17841,43690972,Специалист по кадрам и кадровому администрированию,540381,Рекрутмент,19-04-2021
17842,43690972,Специалист по кадрам и кадровому администрированию,540381,Управление персоналом,19-04-2021
17843,43691033,Front-end Developer,6769,"Программирование, Разработка",19-04-2021
17844,43691183,Оператор службы поддержки в Медиасервисы,1740,"Начальный уровень, Мало опыта",19-04-2021
17845,43691183,Оператор службы поддержки в Медиасервисы,1740,Сотрудник call-центра,19-04-2021
17846,43691183,Оператор службы поддержки в Медиасервисы,1740,Консультирование,19-04-2021
17847,43691349,Оператор службы поддержки в Медиасервисы,1740,"Начальный уровень, Мало опыта",19-04-2021
17848,43691349,Оператор службы поддержки в Медиасервисы,1740,Сотрудник call-центра,19-04-2021
17849,43691349,Оператор службы поддержки в Медиасервисы,1740,Консультирование,19-04-2021
17850,43691514,Менеджер договорного отдела,3359556,Делопроизводство,19-04-2021
17851,43691613,"Специалист по обработке письменных обращений (удаленно, без продаж)",124,Ввод данных,19-04-2021
17852,43691613,"Специалист по обработке письменных обращений (удаленно, без продаж)",124,"Начальный уровень, Мало опыта",19-04-2021
17853,43691613,"Специалист по обработке письменных обращений (удаленно, без продаж)",124,Сотрудник call-центра,19-04-2021
17854,43691619,"Специалист по обработке письменных обращений (удаленно, без продаж)",124,Ввод данных,19-04-2021
17855,43691619,"Специалист по обработке письменных обращений (удаленно, без продаж)",124,"Начальный уровень, Мало опыта",19-04-2021
17856,43691619,"Специалист по обработке письменных обращений (удаленно, без продаж)",124,Сотрудник call-центра,19-04-2021
17857,43691930,Инженер-технолог по штамповке,4967573,Химическая промышленность,19-04-2021
17858,43691930,Инженер-технолог по штамповке,4967573,Технолог,19-04-2021
17859,43691932,Специалист по бронированию авиа и железнодорожных билетов,1117630,Авиабилеты,19-04-2021
17860,43691966,Региональный менеджер (back-office),56694,"Отопление, вентиляция и кондиционирование",19-04-2021
17861,43691966,Региональный менеджер (back-office),56694,Водоснабжение и канализация,19-04-2021
17862,43691966,Региональный менеджер (back-office),56694,Строительные материалы,19-04-2021
17863,43691966,Региональный менеджер (back-office),56694,Оптовая торговля,19-04-2021
17864,43691966,Региональный менеджер (back-office),56694,Сантехника,19-04-2021
17865,43692060,Инженер лаборатории,4114984,Строительство,19-04-2021
17866,43692131,Менеджер по закупкам со знанием английского языка,3428635,Продукты питания,19-04-2021
17867,43692131,Менеджер по закупкам со знанием английского языка,3428635,"FMCG, Товары народного потребления",19-04-2021
17868,43692131,Менеджер по закупкам со знанием английского языка,3428635,Управление закупками,19-04-2021
17869,43692595,Специалист по охране труда и технике безопасности,3071811,Пожарная безопасность,19-04-2021
17870,43692595,Специалист по охране труда и технике безопасности,3071811,Охрана труда,19-04-2021
17871,43692709,Специалист по тендерам,2598656,Тендеры,19-04-2021
17872,43692709,Специалист по тендерам,2598656,Менеджер по работе с клиентами,19-04-2021
17873,43692801,Медицинский специалист (Кардиология),545335,Продажи,19-04-2021
17874,43692801,Медицинский специалист (Кардиология),545335,Медицинский представитель,19-04-2021
17875,43693169,Оператор технологических установок (5 и 8 разряд),1947314,Нефть,19-04-2021
17876,43693169,Оператор технологических установок (5 и 8 разряд),1947314,Газ,19-04-2021
17877,43693354,"Специалист по обработке обращений от клиентов (удаленно, 2/2 ночь)",124,Ввод данных,19-04-2021
17878,43693354,"Специалист по обработке обращений от клиентов (удаленно, 2/2 ночь)",124,"Начальный уровень, Мало опыта",19-04-2021
17879,43693354,"Специалист по обработке обращений от клиентов (удаленно, 2/2 ночь)",124,Сотрудник call-центра,19-04-2021
17880,43693362,"Специалист по обработке обращений от привилегированных клиентов (удаленно, без продаж)",124,Ввод данных,19-04-2021
17881,43693362,"Специалист по обработке обращений от привилегированных клиентов (удаленно, без продаж)",124,"Начальный уровень, Мало опыта",19-04-2021
17882,43693362,"Специалист по обработке обращений от привилегированных клиентов (удаленно, без продаж)",124,Сотрудник call-центра,19-04-2021
17883,43693425,Специалист по кадрам,2920199,Учет кадров,19-04-2021
17884,43693439,Оператор отдела логистики,1111431,Автоперевозки,19-04-2021
17885,43693439,Оператор отдела логистики,1111431,Диспетчер,19-04-2021
17886,43693439,Оператор отдела логистики,1111431,Логистика,19-04-2021
17887,43693667,Менеджер по региональным продажам,2474718,Тендеры,19-04-2021
17888,43693667,Менеджер по региональным продажам,2474718,"Электротехническое оборудование, Светотехника",19-04-2021
17889,43693667,Менеджер по региональным продажам,2474718,Дистрибуция,19-04-2021
17890,43693667,Менеджер по региональным продажам,2474718,Прямые продажи,19-04-2021
17891,43693667,Менеджер по региональным продажам,2474718,Оптовая торговля,19-04-2021
17892,43693667,Менеджер по региональным продажам,2474718,Управление продажами,19-04-2021
17893,43693710,"Инвестиционный аналитик (технологический сектор, family office)",4247277,Аналитик,19-04-2021
17894,43693710,"Инвестиционный аналитик (технологический сектор, family office)",4247277,Денежный рынок (money market),19-04-2021
17895,43693710,"Инвестиционный аналитик (технологический сектор, family office)",4247277,Инвестиционная компания,19-04-2021
17896,43693710,"Инвестиционный аналитик (технологический сектор, family office)",4247277,"Акции, Ценные бумаги",19-04-2021
17897,43693710,"Инвестиционный аналитик (технологический сектор, family office)",4247277,Портфельные инвестиции,19-04-2021
17898,43693710,"Инвестиционный аналитик (технологический сектор, family office)",4247277,Бумаги с фиксированной доходностью (fixed Income),19-04-2021
17899,43693727,Снабженец / специалист по снабжению,3071811,"Закупки, Снабжение",19-04-2021
17900,43693927,Менеджер по продажам,28435,Прямые продажи,19-04-2021
17901,43693927,Менеджер по продажам,28435,Менеджер по работе с клиентами,19-04-2021
17902,43693927,Менеджер по продажам,28435,"Текстиль, Одежда, Обувь",19-04-2021
17903,43694096,Оператор поддержки,1740,"Начальный уровень, Мало опыта",19-04-2021
17904,43694096,Оператор поддержки,1740,"Начальный уровень, Мало опыта",19-04-2021
17905,43694096,Оператор поддержки,1740,"Начальный уровень, Мало опыта",19-04-2021
17906,43694096,Оператор поддержки,1740,"Начальный уровень, Мало опыта",19-04-2021
17907,43694096,Оператор поддержки,1740,"Начальный уровень, Мало опыта",19-04-2021
17908,43694096,Оператор поддержки,1740,"Начальный уровень, Мало опыта",19-04-2021
17909,43694105,Оператор поддержки,1740,"Начальный уровень, Мало опыта",19-04-2021
17910,43694105,Оператор поддержки,1740,"Начальный уровень, Мало опыта",19-04-2021
17911,43694105,Оператор поддержки,1740,"Начальный уровень, Мало опыта",19-04-2021
17912,43694105,Оператор поддержки,1740,"Начальный уровень, Мало опыта",19-04-2021
17913,43694105,Оператор поддержки,1740,"Начальный уровень, Мало опыта",19-04-2021
17914,43694105,Оператор поддержки,1740,"Начальный уровень, Мало опыта",19-04-2021
17915,43694173,Специалист поддержки в сервис Яндекс.Еда,1740,"Начальный уровень, Мало опыта",19-04-2021
17916,43694173,Специалист поддержки в сервис Яндекс.Еда,1740,"Начальный уровень, Мало опыта",19-04-2021
17917,43694173,Специалист поддержки в сервис Яндекс.Еда,1740,"Начальный уровень, Мало опыта",19-04-2021
17918,43694173,Специалист поддержки в сервис Яндекс.Еда,1740,"Начальный уровень, Мало опыта",19-04-2021
17919,43694173,Специалист поддержки в сервис Яндекс.Еда,1740,"Начальный уровень, Мало опыта",19-04-2021
17920,43694173,Специалист поддержки в сервис Яндекс.Еда,1740,"Начальный уровень, Мало опыта",19-04-2021
17921,43694182,Специалист поддержки в сервис Яндекс.Еда,1740,"Начальный уровень, Мало опыта",19-04-2021
17922,43694182,Специалист поддержки в сервис Яндекс.Еда,1740,"Начальный уровень, Мало опыта",19-04-2021
17923,43694182,Специалист поддержки в сервис Яндекс.Еда,1740,"Начальный уровень, Мало опыта",19-04-2021
17924,43694182,Специалист поддержки в сервис Яндекс.Еда,1740,"Начальный уровень, Мало опыта",19-04-2021
17925,43694182,Специалист поддержки в сервис Яндекс.Еда,1740,"Начальный уровень, Мало опыта",19-04-2021
17926,43694182,Специалист поддержки в сервис Яндекс.Еда,1740,"Начальный уровень, Мало опыта",19-04-2021
17927,43694259,Менеджер по продажам,1947314,Тендеры,19-04-2021
17928,43694259,Менеджер по продажам,1947314,"Электротехническое оборудование, Светотехника",19-04-2021
17929,43694259,Менеджер по продажам,1947314,Решения по автоматизации процессов,19-04-2021
17930,43694259,Менеджер по продажам,1947314,Прямые продажи,19-04-2021
17931,43694289,Специалист по работе с клиентами,1740,"Начальный уровень, Мало опыта",19-04-2021
17932,43694289,Специалист по работе с клиентами,1740,"Начальный уровень, Мало опыта",19-04-2021
17933,43694289,Специалист по работе с клиентами,1740,"Начальный уровень, Мало опыта",19-04-2021
17934,43694289,Специалист по работе с клиентами,1740,"Начальный уровень, Мало опыта",19-04-2021
17935,43694289,Специалист по работе с клиентами,1740,"Начальный уровень, Мало опыта",19-04-2021
17936,43694289,Специалист по работе с клиентами,1740,"Начальный уровень, Мало опыта",19-04-2021
17937,43694305,Специалист по работе с клиентами,1740,"Начальный уровень, Мало опыта",19-04-2021
17938,43694305,Специалист по работе с клиентами,1740,"Начальный уровень, Мало опыта",19-04-2021
17939,43694305,Специалист по работе с клиентами,1740,"Начальный уровень, Мало опыта",19-04-2021
17940,43694305,Специалист по работе с клиентами,1740,"Начальный уровень, Мало опыта",19-04-2021
17941,43694305,Специалист по работе с клиентами,1740,"Начальный уровень, Мало опыта",19-04-2021
17942,43694305,Специалист по работе с клиентами,1740,"Начальный уровень, Мало опыта",19-04-2021
17943,43694368,Специалист службы поддержки в сервис Яндекс.Еда,1740,"Начальный уровень, Мало опыта",19-04-2021
17944,43694368,Специалист службы поддержки в сервис Яндекс.Еда,1740,"Начальный уровень, Мало опыта",19-04-2021
17945,43694368,Специалист службы поддержки в сервис Яндекс.Еда,1740,"Начальный уровень, Мало опыта",19-04-2021
17946,43694368,Специалист службы поддержки в сервис Яндекс.Еда,1740,"Начальный уровень, Мало опыта",19-04-2021
17947,43694368,Специалист службы поддержки в сервис Яндекс.Еда,1740,"Начальный уровень, Мало опыта",19-04-2021
17948,43694368,Специалист службы поддержки в сервис Яндекс.Еда,1740,"Начальный уровень, Мало опыта",19-04-2021
17949,43694385,Специалист службы поддержки в сервис Яндекс.Еда,1740,"Начальный уровень, Мало опыта",19-04-2021
17950,43694385,Специалист службы поддержки в сервис Яндекс.Еда,1740,"Начальный уровень, Мало опыта",19-04-2021
17951,43694385,Специалист службы поддержки в сервис Яндекс.Еда,1740,"Начальный уровень, Мало опыта",19-04-2021
17952,43694385,Специалист службы поддержки в сервис Яндекс.Еда,1740,"Начальный уровень, Мало опыта",19-04-2021
17953,43694385,Специалист службы поддержки в сервис Яндекс.Еда,1740,"Начальный уровень, Мало опыта",19-04-2021
17954,43694385,Специалист службы поддержки в сервис Яндекс.Еда,1740,"Начальный уровень, Мало опыта",19-04-2021
17955,43694421,Специалист службы поддержки в сервис Яндекс.Еда,1740,"Начальный уровень, Мало опыта",19-04-2021
17956,43694421,Специалист службы поддержки в сервис Яндекс.Еда,1740,"Начальный уровень, Мало опыта",19-04-2021
17957,43694421,Специалист службы поддержки в сервис Яндекс.Еда,1740,"Начальный уровень, Мало опыта",19-04-2021
17958,43694421,Специалист службы поддержки в сервис Яндекс.Еда,1740,"Начальный уровень, Мало опыта",19-04-2021
17959,43694421,Специалист службы поддержки в сервис Яндекс.Еда,1740,"Начальный уровень, Мало опыта",19-04-2021
